summary_id,sidx,return_period,loss
1,13,50.000000,0.000000
1,13,25.000000,0.000000
1,13,20.000000,0.000000
1,13,10.000000,0.000000
1,13,5.000000,0.000000
1,13,2.000000,0.000000
1,14,10000.000000,327023.750000
1,14,7500.000000,297498.500000
1,14,5000.000000,267973.250000
1,14,1000.000000,176013.875000
1,14,500.000000,124371.671875
1,14,250.000000,81727.046875
1,14,200.000000,71934.265625
1,14,100.000000,31299.015625
1,14,50.000000,0.000000
1,14,25.000000,0.000000
1,14,20.000000,0.000000
1,14,10.000000,0.000000
1,14,5.000000,0.000000
1,14,2.000000,0.000000
1,15,10000.000000,428615.781250
1,15,7500.000000,367630.000000
1,15,5000.000000,306644.187500
1,15,1000.000000,214935.968750
1,15,500.000000,133278.531250
1,15,250.000000,92790.984375
1,15,200.000000,80427.140625
1,15,100.000000,41825.406250
1,15,50.000000,0.000000
1,15,25.000000,0.000000
1,15,20.000000,0.000000
1,15,10.000000,0.000000
1,15,5.000000,0.000000
1,15,2.000000,0.000000
1,16,10000.000000,233060.875000
1,16,7500.000000,225990.968750
1,16,5000.000000,218921.062500
1,16,1000.000000,159666.671875
1,16,500.000000,128316.960938
1,16,250.000000,92056.203125
1,16,200.000000,77850.492188
1,16,100.000000,36948.875000
1,16,50.000000,0.000000
1,16,25.000000,0.000000
1,16,20.000000,0.000000
1,16,10.000000,0.000000
1,16,5.000000,0.000000
1,16,2.000000,0.000000
1,17,10000.000000,344349.375000
1,17,7500.000000,331709.312500
1,17,5000.000000,319069.218750
1,17,1000.000000,171530.093750
1,17,500.000000,116133.070312
1,17,250.000000,86187.328125
1,17,200.000000,69637.992188
1,17,100.000000,33053.570312
1,17,50.000000,0.000000
1,17,25.000000,0.000000
1,17,20.000000,0.000000
1,17,10.000000,0.000000
1,17,5.000000,0.000000
1,17,2.000000,0.000000
1,18,10000.000000,317580.000000
1,18,7500.000000,291623.000000
1,18,5000.000000,265666.000000
1,18,1000.000000,170998.343750
1,18,500.000000,130217.945312
1,18,250.000000,77842.812500
1,18,200.000000,67317.890625
1,18,100.000000,31026.726562
1,18,50.000000,0.000000
1,18,25.000000,0.000000
1,18,20.000000,0.000000
1,18,10.000000,0.000000
1,18,5.000000,0.000000
1,18,2.000000,0.000000
1,19,10000.000000,420741.437500
1,19,7500.000000,383325.125000
1,19,5000.000000,345908.781250
1,19,1000.000000,168296.265625
1,19,500.000000,123504.117188
1,19,250.000000,86903.109375
1,19,200.000000,64201.992188
1,19,100.000000,32617.896484
1,19,50.000000,0.000000
1,19,25.000000,0.000000
1,19,20.000000,0.000000
1,19,10.000000,0.000000
1,19,5.000000,0.000000
1,19,2.000000,0.000000
1,20,10000.000000,395100.125000
1,20,7500.000000,371085.468750
1,20,5000.000000,347070.812500
1,20,1000.000000,167096.187500
1,20,500.000000,141903.921875
1,20,250.000000,78242.265625
1,20,200.000000,68779.367188
1,20,100.000000,25144.210938
1,20,50.000000,0.000000
1,20,25.000000,0.000000
1,20,20.000000,0.000000
1,20,10.000000,0.000000
1,20,5.000000,0.000000
1,20,2.000000,0.000000
1,21,10000.000000,332542.281250
1,21,7500.000000,299101.687500
1,21,5000.000000,265661.093750
1,21,1000.000000,186355.671875
1,21,500.000000,110677.000000
1,21,250.000000,75773.242188
1,21,200.000000,63619.156250
1,21,100.000000,30037.884766
1,21,50.000000,0.000000
1,21,25.000000,0.000000
1,21,20.000000,0.000000
1,21,10.000000,0.000000
1,21,5.000000,0.000000
1,21,2.000000,0.000000
1,22,10000.000000,323156.000000
1,22,7500.000000,272003.343750
1,22,5000.000000,220850.687500
1,22,1000.000000,175504.062500
1,22,500.000000,121300.968750
1,22,250.000000,82425.695312
1,22,200.000000,69952.031250
1,22,100.000000,33080.253906
1,22,50.000000,0.000000
1,22,25.000000,0.000000
1,22,20.000000,0.000000
1,22,10.000000,0.000000
1,22,5.000000,0.000000
1,22,2.000000,0.000000
1,23,10000.000000,294268.531250
1,23,7500.000000,266595.343750
1,23,5000.000000,238922.140625
1,23,1000.000000,187088.671875
1,23,500.000000,139071.953125
1,23,250.000000,87799.156250
1,23,200.000000,74600.804688
1,23,100.000000,36382.628906
1,23,50.000000,0.000000
1,23,25.000000,0.000000
1,23,20.000000,0.000000
1,23,10.000000,0.000000
1,23,5.000000,0.000000
1,23,2.000000,0.000000
1,24,10000.000000,373548.000000
1,24,7500.000000,305573.625000
1,24,5000.000000,237599.250000
1,24,1000.000000,153209.859375
1,24,500.000000,123641.773438
1,24,250.000000,88160.367188
1,24,200.000000,73049.710938
1,24,100.000000,30622.427734
1,24,50.000000,0.000000
1,24,25.000000,0.000000
1,24,20.000000,0.000000
1,24,10.000000,0.000000
1,24,5.000000,0.000000
1,24,2.000000,0.000000
1,25,10000.000000,374267.562500
1,25,7500.000000,344991.312500
1,25,5000.000000,315715.062500
1,25,1000.000000,179970.531250
1,25,500.000000,123357.484375
1,25,250.000000,81439.046875
1,25,200.000000,72799.765625
1,25,100.000000,38872.238281
1,25,50.000000,0.000000
1,25,25.000000,0.000000
1,25,20.000000,0.000000
1,25,10.000000,0.000000
1,25,5.000000,0.000000
1,25,2.000000,0.000000
1,26,10000.000000,386390.187500
1,26,7500.000000,324315.000000
1,26,5000.000000,262239.812500
1,26,1000.000000,160787.125000
1,26,500.000000,122215.757812
1,26,250.000000,79479.968750
1,26,200.000000,73939.023438
1,26,100.000000,33262.878906
1,26,50.000000,0.000000
1,26,25.000000,0.000000
1,26,20.000000,0.000000
1,26,10.000000,0.000000
1,26,5.000000,0.000000
1,26,2.000000,0.000000
1,27,10000.000000,241227.562500
1,27,7500.000000,234715.468750
1,27,5000.000000,228203.375000
1,27,1000.000000,178817.218750
1,27,500.000000,132452.640625
1,27,250.000000,77359.585938
1,27,200.000000,63512.691406
1,27,100.000000,30460.712891
1,27,50.000000,0.000000
1,27,25.000000,0.000000
1,27,20.000000,0.000000
1,27,10.000000,0.000000
1,27,5.000000,0.000000
1,27,2.000000,0.000000
1,28,10000.000000,457000.656250
1,28,7500.000000,370476.500000
1,28,5000.000000,283952.375000
1,28,1000.000000,182234.609375
1,28,500.000000,141812.187500
1,28,250.000000,92977.140625
1,28,200.000000,79557.140625
1,28,100.000000,41537.343750
1,28,50.000000,0.000000
1,28,25.000000,0.000000
1,28,20.000000,0.000000
1,28,10.000000,0.000000
1,28,5.000000,0.000000
1,28,2.000000,0.000000
1,29,10000.000000,349555.406250
1,29,7500.000000,301667.687500
1,29,5000.000000,253779.984375
1,29,1000.000000,190165.468750
1,29,500.000000,137843.796875
1,29,250.000000,94867.367188
1,29,200.000000,82661.218750
1,29,100.000000,29719.771484
1,29,50.000000,0.000000
1,29,25.000000,0.000000
1,29,20.000000,0.000000
1,29,10.000000,0.000000
1,29,5.000000,0.000000
1,29,2.000000,0.000000
1,30,10000.000000,518843.375000
1,30,7500.000000,444572.125000
1,30,5000.000000,370300.875000
1,30,1000.000000,178721.250000
1,30,500.000000,138294.093750
1,30,250.000000,94229.148438
1,30,200.000000,77217.859375
1,30,100.000000,32004.404297
1,30,50.000000,0.000000
1,30,25.000000,0.000000
1,30,20.000000,0.000000
1,30,10.000000,0.000000
1,30,5.000000,0.000000
1,30,2.000000,0.000000
1,31,10000.000000,349905.906250
1,31,7500.000000,335265.312500
1,31,5000.000000,320624.687500
1,31,1000.000000,192396.359375
1,31,500.000000,142540.312500
1,31,250.000000,87110.203125
1,31,200.000000,75294.101562
1,31,100.000000,38389.425781
1,31,50.000000,0.000000
1,31,25.000000,0.000000
1,31,20.000000,0.000000
1,31,10.000000,0.000000
1,31,5.000000,0.000000
1,31,2.000000,0.000000
1,32,10000.000000,217750.359375
1,32,7500.000000,214782.625000
1,32,5000.000000,211814.890625
1,32,1000.000000,164674.359375
1,32,500.000000,138494.578125
1,32,250.000000,89280.960938
1,32,200.000000,74415.000000
1,32,100.000000,34746.593750
1,32,50.000000,0.000000
1,32,25.000000,0.000000
1,32,20.000000,0.000000
1,32,10.000000,0.000000
1,32,5.000000,0.000000
1,32,2.000000,0.000000
1,33,10000.000000,398312.656250
1,33,7500.000000,353859.937500
1,33,5000.000000,309407.187500
1,33,1000.000000,157671.796875
1,33,500.000000,124718.265625
1,33,250.000000,81569.171875
1,33,200.000000,67638.406250
1,33,100.000000,37293.109375
1,33,50.000000,0.000000
1,33,25.000000,0.000000
1,33,20.000000,0.000000
1,33,10.000000,0.000000
1,33,5.000000,0.000000
1,33,2.000000,0.000000
1,34,10000.000000,271925.687500
1,34,7500.000000,249450.765625
1,34,5000.000000,226975.843750
1,34,1000.000000,142035.265625
1,34,500.000000,105808.117188
1,34,250.000000,80467.445312
1,34,200.000000,70926.953125
1,34,100.000000,31038.130859
1,34,50.000000,0.000000
1,34,25.000000,0.000000
1,34,20.000000,0.000000
1,34,10.000000,0.000000
1,34,5.000000,0.000000
1,34,2.000000,0.000000
1,35,10000.000000,378179.875000
1,35,7500.000000,355508.937500
1,35,5000.000000,332838.031250
1,35,1000.000000,163090.921875
1,35,500.000000,122212.078125
1,35,250.000000,77042.750000
1,35,200.000000,62812.921875
1,35,100.000000,27362.093750
1,35,50.000000,0.000000
1,35,25.000000,0.000000
1,35,20.000000,0.000000
1,35,10.000000,0.000000
1,35,5.000000,0.000000
1,35,2.000000,0.000000
1,36,10000.000000,213497.140625
1,36,7500.000000,197158.750000
1,36,5000.000000,180820.359375
1,36,1000.000000,142477.171875
1,36,500.000000,114975.796875
1,36,250.000000,75141.914062
1,36,200.000000,62554.476562
1,36,100.000000,28762.447266
1,36,50.000000,0.000000
1,36,25.000000,0.000000
1,36,20.000000,0.000000
1,36,10.000000,0.000000
1,36,5.000000,0.000000
1,36,2.000000,0.000000
1,37,10000.000000,389053.000000
1,37,7500.000000,359665.906250
1,37,5000.000000,330278.812500
1,37,1000.000000,147210.015625
1,37,500.000000,117398.875000
1,37,250.000000,92332.507812
1,37,200.000000,71904.593750
1,37,100.000000,29213.914062
1,37,50.000000,0.000000
1,37,25.000000,0.000000
1,37,20.000000,0.000000
1,37,10.000000,0.000000
1,37,5.000000,0.000000
1,37,2.000000,0.000000
1,38,10000.000000,327175.625000
1,38,7500.000000,294185.812500
1,38,5000.000000,261195.968750
1,38,1000.000000,184045.562500
1,38,500.000000,126841.875000
1,38,250.000000,91711.507812
1,38,200.000000,76792.726562
1,38,100.000000,36965.039062
1,38,50.000000,0.000000
1,38,25.000000,0.000000
1,38,20.000000,0.000000
1,38,10.000000,0.000000
1,38,5.000000,0.000000
1,38,2.000000,0.000000
1,39,10000.000000,431988.093750
1,39,7500.000000,396598.406250
1,39,5000.000000,361208.718750
1,39,1000.000000,170343.812500
1,39,500.000000,126492.453125
1,39,250.000000,84524.828125
1,39,200.000000,70375.507812
1,39,100.000000,35671.242188
1,39,50.000000,0.000000
1,39,25.000000,0.000000
1,39,20.000000,0.000000
1,39,10.000000,0.000000
1,39,5.000000,0.000000
1,39,2.000000,0.000000
1,40,10000.000000,327279.843750
1,40,7500.000000,301861.250000
1,40,5000.000000,276442.656250
1,40,1000.000000,180214.140625
1,40,500.000000,139153.906250
1,40,250.000000,82181.125000
1,40,200.000000,66389.906250
1,40,100.000000,33222.277344
1,40,50.000000,0.000000
1,40,25.000000,0.000000
1,40,20.000000,0.000000
1,40,10.000000,0.000000
1,40,5.000000,0.000000
1,40,2.000000,0.000000
1,41,10000.000000,459285.187500
1,41,7500.000000,372927.062500
1,41,5000.000000,286568.906250
1,41,1000.000000,195117.218750
1,41,500.000000,125922.492188
1,41,250.000000,87531.601562
1,41,200.000000,77366.718750
1,41,100.000000,37064.359375
1,41,50.000000,0.000000
1,41,25.000000,0.000000
1,41,20.000000,0.000000
1,41,10.000000,0.000000
1,41,5.000000,0.000000
1,41,2.000000,0.000000
1,42,10000.000000,413838.000000
1,42,7500.000000,382935.625000
1,42,5000.000000,352033.250000
1,42,1000.000000,181155.156250
1,42,500.000000,131080.546875
1,42,250.000000,101474.710938
1,42,200.000000,90749.984375
1,42,100.000000,37665.136719
1,42,50.000000,0.000000
1,42,25.000000,0.000000
1,42,20.000000,0.000000
1,42,10.000000,0.000000
1,42,5.000000,0.000000
1,42,2.000000,0.000000
1,43,10000.000000,399631.750000
1,43,7500.000000,330887.625000
1,43,5000.000000,262143.468750
1,43,1000.000000,183642.734375
1,43,500.000000,135046.265625
1,43,250.000000,87000.265625
1,43,200.000000,77252.656250
1,43,100.000000,36641.453125
1,43,50.000000,0.000000
1,43,25.000000,0.000000
1,43,20.000000,0.000000
1,43,10.000000,0.000000
1,43,5.000000,0.000000
1,43,2.000000,0.000000
1,44,10000.000000,273878.968750
1,44,7500.000000,271260.937500
1,44,5000.000000,268642.875000
1,44,1000.000000,188399.078125
1,44,500.000000,139468.203125
1,44,250.000000,91583.453125
1,44,200.000000,79176.468750
1,44,100.000000,33498.632812
1,44,50.000000,0.000000
1,44,25.000000,0.000000
1,44,20.000000,0.000000
1,44,10.000000,0.000000
1,44,5.000000,0.000000
1,44,2.000000,0.000000
1,45,10000.000000,374124.562500
1,45,7500.000000,320908.687500
1,45,5000.000000,267692.812500
1,45,1000.000000,171404.437500
1,45,500.000000,122668.171875
1,45,250.000000,81430.882812
1,45,200.000000,73907.132812
1,45,100.000000,32966.078125
1,45,50.000000,0.000000
1,45,25.000000,0.000000
1,45,20.000000,0.000000
1,45,10.000000,0.000000
1,45,5.000000,0.000000
1,45,2.000000,0.000000
1,46,10000.000000,389934.562500
1,46,7500.000000,329378.125000
1,46,5000.000000,268821.687500
1,46,1000.000000,172829.015625
1,46,500.000000,128668.937500
1,46,250.000000,88011.843750
1,46,200.000000,77384.382812
1,46,100.000000,34348.152344
1,46,50.000000,0.000000
1,46,25.000000,0.000000
1,46,20.000000,0.000000
1,46,10.000000,0.000000
1,46,5.000000,0.000000
1,46,2.000000,0.000000
1,47,10000.000000,418471.531250
1,47,7500.000000,328032.406250
1,47,5000.000000,237593.281250
1,47,1000.000000,162619.468750
1,47,500.000000,125493.609375
1,47,250.000000,84602.500000
1,47,200.000000,74365.750000
1,47,100.000000,37252.789062
1,47,50.000000,0.000000
1,47,25.000000,0.000000
1,47,20.000000,0.000000
1,47,10.000000,0.000000
1,47,5.000000,0.000000
1,47,2.000000,0.000000
1,48,10000.000000,414659.468750
1,48,7500.000000,371651.875000
1,48,5000.000000,328644.312500
1,48,1000.000000,215674.062500
1,48,500.000000,139349.859375
1,48,250.000000,92544.882812
1,48,200.000000,76170.085938
1,48,100.000000,34625.820312
1,48,50.000000,0.000000
1,48,25.000000,0.000000
1,48,20.000000,0.000000
1,48,10.000000,0.000000
1,48,5.000000,0.000000
1,48,2.000000,0.000000
1,49,10000.000000,437638.031250
1,49,7500.000000,421052.312500
1,49,5000.000000,404466.562500
1,49,1000.000000,195345.000000
1,49,500.000000,138178.593750
1,49,250.000000,86356.000000
1,49,200.000000,74330.429688
1,49,100.000000,33886.406250
1,49,50.000000,0.000000
1,49,25.000000,0.000000
1,49,20.000000,0.000000
1,49,10.000000,0.000000
1,49,5.000000,0.000000
1,49,2.000000,0.000000
1,50,10000.000000,417871.812500
1,50,7500.000000,350555.031250
1,50,5000.000000,283238.250000
1,50,1000.000000,205613.750000
1,50,500.000000,132005.437500
1,50,250.000000,75777.539062
1,50,200.000000,66624.843750
1,50,100.000000,31987.089844
1,50,50.000000,0.000000
1,50,25.000000,0.000000
1,50,20.000000,0.000000
1,50,10.000000,0.000000
1,50,5.000000,0.000000
1,50,2.000000,0.000000
1,51,10000.000000,237996.500000
1,51,7500.000000,235055.093750
1,51,5000.000000,232113.687500
1,51,1000.000000,143071.218750
1,51,500.000000,118306.687500
1,51,250.000000,77597.406250
1,51,200.000000,73323.250000
1,51,100.000000,31035.357422
1,51,50.000000,0.000000
1,51,25.000000,0.000000
1,51,20.000000,0.000000
1,51,10.000000,0.000000
1,51,5.000000,0.000000
1,51,2.000000,0.000000
1,52,10000.000000,398527.875000
1,52,7500.000000,360509.312500
1,52,5000.000000,322490.781250
1,52,1000.000000,187705.687500
1,52,500.000000,130228.015625
1,52,250.000000,79271.265625
1,52,200.000000,68208.359375
1,52,100.000000,32906.617188
1,52,50.000000,0.000000
1,52,25.000000,0.000000
1,52,20.000000,0.000000
1,52,10.000000,0.000000
1,52,5.000000,0.000000
1,52,2.000000,0.000000
1,53,10000.000000,372882.437500
1,53,7500.000000,350793.437500
1,53,5000.000000,328704.406250
1,53,1000.000000,140890.125000
1,53,500.000000,118768.226562
1,53,250.000000,91448.226562
1,53,200.000000,81151.406250
1,53,100.000000,34620.781250
1,53,50.000000,0.000000
1,53,25.000000,0.000000
1,53,20.000000,0.000000
1,53,10.000000,0.000000
1,53,5.000000,0.000000
1,53,2.000000,0.000000
1,54,10000.000000,268098.375000
1,54,7500.000000,254038.484375
1,54,5000.000000,239978.593750
1,54,1000.000000,152631.281250
1,54,500.000000,115432.687500
1,54,250.000000,79314.695312
1,54,200.000000,67279.671875
1,54,100.000000,32129.720703
1,54,50.000000,0.000000
1,54,25.000000,0.000000
1,54,20.000000,0.000000
1,54,10.000000,0.000000
1,54,5.000000,0.000000
1,54,2.000000,0.000000
1,55,10000.000000,326188.500000
1,55,7500.000000,316461.281250
1,55,5000.000000,306734.062500
1,55,1000.000000,162754.625000
1,55,500.000000,143027.593750
1,55,250.000000,88883.148438
1,55,200.000000,75713.828125
1,55,100.000000,33956.445312
1,55,50.000000,0.000000
1,55,25.000000,0.000000
1,55,20.000000,0.000000
1,55,10.000000,0.000000
1,55,5.000000,0.000000
1,55,2.000000,0.000000
1,56,10000.000000,292291.375000
1,56,7500.000000,289736.875000
1,56,5000.000000,287182.375000
1,56,1000.000000,164819.046875
1,56,500.000000,112162.085938
1,56,250.000000,79395.890625
1,56,200.000000,65594.187500
1,56,100.000000,32303.144531
1,56,50.000000,0.000000
1,56,25.000000,0.000000
1,56,20.000000,0.000000
1,56,10.000000,0.000000
1,56,5.000000,0.000000
1,56,2.000000,0.000000
1,57,10000.000000,350611.343750
1,57,7500.000000,348763.875000
1,57,5000.000000,346916.406250
1,57,1000.000000,196534.406250
1,57,500.000000,118226.726562
1,57,250.000000,82824.296875
1,57,200.000000,72134.671875
1,57,100.000000,30071.869141
1,57,50.000000,0.000000
1,57,25.000000,0.000000
1,57,20.000000,0.000000
1,57,10.000000,0.000000
1,57,5.000000,0.000000
1,57,2.000000,0.000000
1,58,10000.000000,389156.500000
1,58,7500.000000,379066.281250
1,58,5000.000000,368976.062500
1,58,1000.000000,173217.359375
1,58,500.000000,130805.289062
1,58,250.000000,80844.609375
1,58,200.000000,72246.304688
1,58,100.000000,35357.707031
1,58,50.000000,0.000000
1,58,25.000000,0.000000
1,58,20.000000,0.000000
1,58,10.000000,0.000000
1,58,5.000000,0.000000
1,58,2.000000,0.000000
1,59,10000.000000,332561.031250
1,59,7500.000000,296504.406250
1,59,5000.000000,260447.781250
1,59,1000.000000,161827.828125
1,59,500.000000,125813.789062
1,59,250.000000,88499.515625
1,59,200.000000,80880.390625
1,59,100.000000,26045.654297
1,59,50.000000,0.000000
1,59,25.000000,0.000000
1,59,20.000000,0.000000
1,59,10.000000,0.000000
1,59,5.000000,0.000000
1,59,2.000000,0.000000
1,60,10000.000000,382879.000000
1,60,7500.000000,306241.625000
1,60,5000.000000,229604.250000
1,60,1000.000000,164531.484375
1,60,500.000000,117415.289062
1,60,250.000000,85235.273438
1,60,200.000000,79098.812500
1,60,100.000000,39109.132812
1,60,50.000000,0.000000
1,60,25.000000,0.000000
1,60,20.000000,0.000000
1,60,10.000000,0.000000
1,60,5.000000,0.000000
1,60,2.000000,0.000000
1,61,10000.000000,346968.062500
1,61,7500.000000,332259.375000
1,61,5000.000000,317550.718750
1,61,1000.000000,157717.656250
1,61,500.000000,110916.187500
1,61,250.000000,81058.164062
1,61,200.000000,68139.906250
1,61,100.000000,27057.873047
1,61,50.000000,0.000000
1,61,25.000000,0.000000
1,61,20.000000,0.000000
1,61,10.000000,0.000000
1,61,5.000000,0.000000
1,61,2.000000,0.000000
1,62,10000.000000,396625.125000
1,62,7500.000000,356470.375000
1,62,5000.000000,316315.593750
1,62,1000.000000,162981.656250
1,62,500.000000,126373.515625
1,62,250.000000,101685.968750
1,62,200.000000,79544.773438
1,62,100.000000,34849.113281
1,62,50.000000,0.000000
1,62,25.000000,0.000000
1,62,20.000000,0.000000
1,62,10.000000,0.000000
1,62,5.000000,0.000000
1,62,2.000000,0.000000
1,63,10000.000000,285956.500000
1,63,7500.000000,280877.281250
1,63,5000.000000,275798.062500
1,63,1000.000000,187159.984375
1,63,500.000000,135612.531250
1,63,250.000000,97098.617188
1,63,200.000000,81292.242188
1,63,100.000000,34901.402344
1,63,50.000000,0.000000
1,63,25.000000,0.000000
1,63,20.000000,0.000000
1,63,10.000000,0.000000
1,63,5.000000,0.000000
1,63,2.000000,0.000000
1,64,10000.000000,334126.906250
1,64,7500.000000,321741.375000
1,64,5000.000000,309355.812500
1,64,1000.000000,158858.656250
1,64,500.000000,111851.593750
1,64,250.000000,78105.031250
1,64,200.000000,66695.445312
1,64,100.000000,30274.257812
1,64,50.000000,0.000000
1,64,25.000000,0.000000
1,64,20.000000,0.000000
1,64,10.000000,0.000000
1,64,5.000000,0.000000
1,64,2.000000,0.000000
1,65,10000.000000,351503.687500
1,65,7500.000000,326461.375000
1,65,5000.000000,301419.031250
1,65,1000.000000,194545.390625
1,65,500.000000,138908.796875
1,65,250.000000,85249.921875
1,65,200.000000,74522.859375
1,65,100.000000,31542.244141
1,65,50.000000,0.000000
1,65,25.000000,0.000000
1,65,20.000000,0.000000
1,65,10.000000,0.000000
1,65,5.000000,0.000000
1,65,2.000000,0.000000
1,66,10000.000000,315577.000000
1,66,7500.000000,300337.750000
1,66,5000.000000,285098.468750
1,66,1000.000000,203497.234375
1,66,500.000000,125412.968750
1,66,250.000000,78438.226562
1,66,200.000000,66404.093750
1,66,100.000000,33561.132812
1,66,50.000000,0.000000
1,66,25.000000,0.000000
1,66,20.000000,0.000000
1,66,10.000000,0.000000
1,66,5.000000,0.000000
1,66,2.000000,0.000000
1,67,10000.000000,253942.765625
1,67,7500.000000,247040.687500
1,67,5000.000000,240138.625000
1,67,1000.000000,173498.203125
1,67,500.000000,116784.484375
1,67,250.000000,84339.460938
1,67,200.000000,67704.078125
1,67,100.000000,33248.445312
1,67,50.000000,0.000000
1,67,25.000000,0.000000
1,67,20.000000,0.000000
1,67,10.000000,0.000000
1,67,5.000000,0.000000
1,67,2.000000,0.000000
1,68,10000.000000,370416.250000
1,68,7500.000000,311631.000000
