summary_id,sidx,return_period,loss
7,1,5.000000,8185.944824
7,3,5.000000,14121.826172
7,7,5.000000,3815.592285
7,8,5.000000,404.807617
7,10,5.000000,1624.155762
7,11,5.000000,6059.391602
7,12,5.000000,7961.112305
7,13,5.000000,7963.022461
7,17,5.000000,9842.526367
7,18,5.000000,9391.220703
7,19,5.000000,15593.986328
7,20,5.000000,3648.129639
7,21,5.000000,5244.635742
7,22,5.000000,2000.129150
7,24,5.000000,9309.164062
7,25,5.000000,7227.298828
7,26,5.000000,2032.475708
7,28,5.000000,9930.613281
7,29,5.000000,3769.103516
7,31,5.000000,10025.255859
7,32,5.000000,23559.833984
7,34,5.000000,19140.855469
7,38,5.000000,6816.335938
7,41,5.000000,4822.929688
7,43,5.000000,13175.615234
7,44,5.000000,8267.929688
7,46,5.000000,12148.450195
7,47,5.000000,7220.523438
7,48,5.000000,9173.712891
7,49,5.000000,7461.723633
7,50,5.000000,349.067596
7,53,5.000000,5644.668945
7,54,5.000000,5972.858398
7,55,5.000000,6658.442383
7,56,5.000000,8183.235840
7,57,5.000000,11714.084961
7,58,5.000000,10131.691406
7,60,5.000000,9978.363281
7,61,5.000000,530.886963
7,62,5.000000,11807.802734
7,63,5.000000,12032.551758
7,64,5.000000,5325.778320
7,65,5.000000,9925.208008
7,66,5.000000,2649.217285
7,67,5.000000,7994.539551
7,68,5.000000,6386.700195
7,70,5.000000,25923.119141
7,71,5.000000,1748.053955
7,72,5.000000,9792.930664
7,74,5.000000,9303.050781
7,75,5.000000,7905.106445
7,76,5.000000,6963.269043
7,77,5.000000,10867.035156
7,79,5.000000,10684.670898
7,80,5.000000,16980.638672
7,82,5.000000,12102.389648
7,83,5.000000,17205.371094
7,84,5.000000,3837.235352
7,86,5.000000,9521.533203
7,87,5.000000,6296.864258
7,88,5.000000,13719.513672
7,89,5.000000,19.693869
7,90,5.000000,7622.996582
7,94,5.000000,13365.125977
7,95,5.000000,12018.176758
7,96,5.000000,19511.140625
7,98,5.000000,7456.703125
7,100,5.000000,5573.309570
8,3,5.000000,3249.637939
8,5,5.000000,1875.426514
8,7,5.000000,9835.335938
8,8,5.000000,15484.086914
8,11,5.000000,10191.569336
8,17,5.000000,2217.586426
8,22,5.000000,12169.600586
8,24,5.000000,6760.537109
8,25,5.000000,6357.553711
8,28,5.000000,8809.388672
8,29,5.000000,9333.062500
8,30,5.000000,8905.930664
8,31,5.000000,2429.919189
8,32,5.000000,9018.087891
8,33,5.000000,4811.690918
8,36,5.000000,9419.499023
8,40,5.000000,11548.784180
8,41,5.000000,5562.978516
8,42,5.000000,3549.888184
8,44,5.000000,4157.215820
8,46,5.000000,16996.113281
8,47,5.000000,12824.760742
8,48,5.000000,11667.891602
8,50,5.000000,760.498413
8,51,5.000000,8196.299805
8,52,5.000000,12119.372070
8,55,5.000000,10926.243164
8,62,5.000000,9935.331055
8,65,5.000000,5881.229980
8,71,5.000000,7211.819824
8,73,5.000000,9886.127930
8,76,5.000000,11492.001953
8,77,5.000000,5814.852539
8,81,5.000000,10451.942383
8,82,5.000000,6857.424805
8,84,5.000000,7619.471191
8,86,5.000000,9785.963867
8,87,5.000000,6969.438477
8,89,5.000000,8192.874023
8,90,5.000000,6193.953613
8,91,5.000000,5036.465332
8,94,5.000000,12331.908203
8,95,5.000000,8279.464844
8,97,5.000000,6583.718262
8,98,5.000000,5459.388184
8,99,5.000000,5997.948242
12,1,5.000000,25611.259766
12,2,5.000000,13430.252930
12,3,5.000000,24217.244141
12,4,5.000000,31691.943359
