summary_id,type,return_period,loss
3,2,8.064516129,17847.1
3,2,7.936507937,17650.88
3,2,7.8125,17164.17
3,2,7.692307692,16612.02
3,2,7.575757576,16556.48
3,2,7.462686567,16519.72
3,2,7.352941176,16386.26
3,2,7.246376812,16346.23
3,2,7.142857143,16263.9
3,2,7.042253521,15944.12
3,2,6.944444444,15353.58
3,2,6.849315068,15310.22
3,2,6.756756757,15252.13
3,2,6.666666667,14485.49
3,2,6.578947368,13840.63
3,2,6.493506494,13263.76
3,2,6.41025641,12721.82
3,2,6.329113924,11043.51
3,2,6.25,10773.83
3,2,6.172839506,10725.15
3,2,6.097560976,10509.19
3,2,6.024096386,8229.08
3,2,5.952380952,8164.92
3,2,5.882352941,6845.18
3,2,5.813953488,6070.53
3,2,5.747126437,5350.76
3,2,5.681818182,3664.7
3,2,5.617977528,3281.58
4,2,500,59430.7
4,2,250,45587.65
4,2,166.6666667,43375.8
4,2,125,40638.85
4,2,100,39700.74
4,2,83.33333333,35893.21
4,2,71.42857143,32018.34
4,2,62.5,28852.32
4,2,55.55555556,28582.71
4,2,50,27462.58
4,2,45.45454545,27380.31
4,2,41.66666667,24671.09
4,2,38.46153846,24389.52
4,2,35.71428571,23885.93
4,2,33.33333333,23869.9
4,2,31.25,23803.8
4,2,29.41176471,23122.8
4,2,27.77777778,22606.61
4,2,26.31578947,22572.56
4,2,25,22527.28
4,2,23.80952381,21224.61
4,2,22.72727273,19507.3
4,2,21.73913043,19119.44
4,2,20.83333333,18317.83
4,2,20,16478.83
4,2,19.23076923,16436.27
4,2,18.51851852,15871.79
4,2,17.85714286,15576.38
4,2,17.24137931,15535.21
4,2,16.66666667,15501.74
4,2,16.12903226,14674
4,2,15.625,14630.14
4,2,15.15151515,14386.21
4,2,14.70588235,14373.91
4,2,14.28571429,14058.99
4,2,13.88888889,14002.58
4,2,13.51351351,13025.88
4,2,13.15789474,12812.95
4,2,12.82051282,11534.34
4,2,12.5,11442.09
4,2,12.19512195,11149.54
4,2,11.9047619,10579.45
4,2,11.62790698,10081.57
4,2,11.36363636,9841.91
4,2,11.11111111,9286.37
4,2,10.86956522,9242.98
4,2,10.63829787,9223.69
4,2,10.41666667,8524.08
4,2,10.20408163,8371.17
4,2,10,8267.46
4,2,9.803921569,8013.4
4,2,9.615384615,7538.54
4,2,9.433962264,7331.54
4,2,9.259259259,7236.73
4,2,9.090909091,6938.01
4,2,8.928571429,5254.16
4,2,8.771929825,3692.2
4,2,8.620689655,2855.14
5,2,500,95196.93
5,2,250,68511.74
5,2,166.6666667,53760.77
5,2,125,53082.87
5,2,100,51087.7
5,2,83.33333333,49530.69
5,2,71.42857143,44420.28
5,2,62.5,42108.56
5,2,55.55555556,41425.17
5,2,50,36290.97
5,2,45.45454545,32382.94
5,2,41.66666667,31753.66
5,2,38.46153846,31726.63
5,2,35.71428571,31124.62
5,2,33.33333333,30741.52
5,2,31.25,30544.34
5,2,29.41176471,29812.19
5,2,27.77777778,29165.87
5,2,26.31578947,28072.36
5,2,25,27455.29
5,2,23.80952381,27121.57
5,2,22.72727273,26201.68
5,2,21.73913043,25988.61
5,2,20.83333333,25603.39
5,2,20,25327.48
5,2,19.23076923,24572.54
5,2,18.51851852,23958.4
5,2,17.85714286,23354.85
5,2,17.24137931,22726.74
5,2,16.66666667,21592.29
5,2,16.12903226,20693.89
5,2,15.625,18889.03
5,2,15.15151515,18537.77
5,2,14.70588235,17191.88
5,2,14.28571429,16667.33
5,2,13.88888889,16405.9
5,2,13.51351351,16130.04
5,2,13.15789474,15969.57
5,2,12.82051282,15663.81
5,2,12.5,14898.85
5,2,12.19512195,14846.52
5,2,11.9047619,14817.22
5,2,11.62790698,13740.47
5,2,11.36363636,12851.36
5,2,11.11111111,11780.9
5,2,10.86956522,10800.56
5,2,10.63829787,10336.7
5,2,10.41666667,9849.08
5,2,10.20408163,9838.85
5,2,10,9770.96
5,2,9.803921569,9109.61
5,2,9.615384615,7975.1
5,2,9.433962264,4965.96
5,2,9.259259259,4424.24
5,2,9.090909091,4213.16
5,2,8.928571429,3297.88
6,2,500,21031.09
6,2,250,15914.98
6,2,166.6666667,11011.35
6,2,125,10981.04
6,2,100,10791.92
6,2,83.33333333,10777.19
6,2,71.42857143,10638.62
6,2,62.5,10533.82
6,2,55.55555556,10507.28
6,2,50,10443.78
6,2,45.45454545,10419.69
6,2,41.66666667,9882.27
6,2,38.46153846,9812.31
6,2,35.71428571,9777.61
6,2,33.33333333,9731.04
6,2,31.25,9607.19
6,2,29.41176471,8909.01
6,2,27.77777778,8366.79
6,2,26.31578947,8251.96
6,2,25,7939.04
6,2,23.80952381,7904.18
6,2,22.72727273,7617.32
6,2,21.73913043,7344.33
6,2,20.83333333,7315.21
6,2,20,7312.72
6,2,19.23076923,6793.13
6,2,18.51851852,6567.9
6,2,17.85714286,6463.14
6,2,17.24137931,6414.82
6,2,16.66666667,6395.84
6,2,16.12903226,4413.36
6,2,15.625,4223.85
6,2,15.15151515,4068.26
6,2,14.70588235,4050.52
6,2,14.28571429,4041.14
6,2,13.88888889,3139.44
6,2,13.51351351,3015.5
6,2,13.15789474,2761.69
6,2,12.82051282,2695.42
6,2,12.5,1962.84
7,2,500,36667.48
7,2,250,23559.83
7,2,166.6666667,20677.87
7,2,125,19511.14
7,2,100,19140.86
7,2,83.33333333,18097.74
7,2,71.42857143,16980.64
7,2,62.5,16902.2
7,2,55.55555556,15593.99
7,2,50,14339.78
7,2,45.45454545,14121.83
7,2,41.66666667,13766.39
7,2,38.46153846,13719.51
7,2,35.71428571,13365.13
7,2,33.33333333,13175.62
7,2,31.25,13081.23
7,2,29.41176471,12434.46
7,2,27.77777778,12148.45
7,2,26.31578947,12018.18
7,2,25,11807.8
7,2,23.80952381,11714.08
7,2,22.72727273,10867.04
7,2,21.73913043,10684.67
7,2,20.83333333,10131.69
7,2,20,10025.26
7,2,19.23076923,9978.36
7,2,18.51851852,9930.61
7,2,17.85714286,9928.91
7,2,17.24137931,9925.21
7,2,16.66666667,9521.53
7,2,16.12903226,9391.22
7,2,15.625,9326.55
7,2,15.15151515,9303.05
7,2,14.70588235,9173.71
7,2,14.28571429,9044.29
7,2,13.88888889,8267.93
7,2,13.51351351,8185.94
7,2,13.15789474,8183.24
7,2,12.82051282,7994.54
7,2,12.5,7963.02
7,2,12.19512195,7961.11
7,2,11.9047619,7905.11
7,2,11.62790698,7456.7
7,2,11.36363636,7227.3
7,2,11.11111111,7220.52
7,2,10.86956522,6963.27
7,2,10.63829787,6386.7
7,2,10.41666667,6296.86
7,2,10.20408163,6059.39
7,2,10,5972.86
7,2,9.803921569,5644.67
7,2,9.615384615,5478.42
7,2,9.433962264,5325.78
7,2,9.259259259,5244.64
7,2,9.090909091,4822.93
7,2,8.928571429,4063.34
7,2,8.771929825,3837.24
7,2,8.620689655,3648.13
7,2,8.474576271,2649.22
7,2,8.333333333,2032.48
7,2,8.196721311,2000.13
7,2,8.064516129,1748.05
7,2,7.936507937,1624.16
7,2,7.8125,746.27
7,2,7.692307692,530.89
7,2,7.575757576,349.07
7,2,7.462686567,19.69
8,2,500,18190.19
8,2,250,17910.96
8,2,166.6666667,16996.11
8,2,125,15761.22
8,2,100,15484.09
8,2,83.33333333,12938.73
8,2,71.42857143,12824.76
8,2,62.5,12582.8
8,2,55.55555556,12331.91
8,2,50,12169.6
8,2,45.45454545,11667.89
8,2,41.66666667,11492
8,2,38.46153846,10926.24
8,2,35.71428571,10451.94
8,2,33.33333333,10191.57
8,2,31.25,9935.33
8,2,29.41176471,9886.13
8,2,27.77777778,9835.34
8,2,26.31578947,9333.06
8,2,25,9156.33
8,2,23.80952381,9018.09
8,2,22.72727273,8905.93
8,2,21.73913043,8809.39
8,2,20.83333333,8279.46
8,2,20,8196.3
8,2,19.23076923,8192.87
8,2,18.51851852,7619.47
8,2,17.85714286,7211.82
8,2,17.24137931,6969.44
8,2,16.66666667,6760.54
8,2,16.12903226,6583.72
8,2,15.625,6521.93
8,2,15.15151515,6193.95
8,2,14.70588235,5997.95
8,2,14.28571429,5814.85
8,2,13.88888889,5562.98
8,2,13.51351351,5459.39
8,2,13.15789474,5036.47
8,2,12.82051282,4811.69
8,2,12.5,4157.22
8,2,12.19512195,3549.89
8,2,11.9047619,3249.64
8,2,11.62790698,2429.92
8,2,11.36363636,2217.59
8,2,11.11111111,1875.43
8,2,10.86956522,760.5
12,2,500,84853.97
12,2,250,69168.82
12,2,166.6666667,65520.68
12,2,125,64553.14
12,2,100,63595.82
12,2,83.33333333,56716.12
12,2,71.42857143,52148.65
12,2,62.5,51191.75
12,2,55.55555556,47150.14
12,2,50,46417.43
12,2,45.45454545,44892.91
12,2,41.66666667,42946.01
12,2,38.46153846,42721.33
12,2,35.71428571,42681.65
12,2,33.33333333,40590.46
12,2,31.25,38609.18
12,2,29.41176471,37952.09
12,2,27.77777778,35411.55
12,2,26.31578947,35210.84
12,2,25,31691.94
12,2,23.80952381,30980.81
12,2,22.72727273,30784.3
12,2,21.73913043,27300.56
12,2,20.83333333,26321.1
12,2,20,26313.76
12,2,19.23076923,25964.57
12,2,18.51851852,25611.26
12,2,17.85714286,24217.24
12,2,17.24137931,24070.74
12,2,16.66666667,24012.37
12,2,16.12903226,23603.3
12,2,15.625,22751.93
12,2,15.15151515,22231.75
12,2,14.70588235,22226.51
12,2,14.28571429,21779.7
12,2,13.88888889,21417.17
12,2,13.51351351,21229.73
12,2,13.15789474,20648.66
12,2,12.82051282,20338.03
12,2,12.5,20258.58
12,2,12.19512195,19904.42
12,2,11.9047619,19695.93
12,2,11.62790698,19617.34
12,2,11.36363636,19534.67
12,2,11.11111111,19041.06
12,2,10.86956522,17532.08
12,2,10.63829787,17163.3
12,2,10.41666667,16494.9
12,2,10.20408163,15734.25
12,2,10,15300.74
12,2,9.803921569,15184.11
12,2,9.615384615,14995.32
12,2,9.433962264,13961.79
12,2,9.259259259,13430.25
12,2,9.090909091,12808.5
12,2,8.928571429,12002.43
12,2,8.771929825,10139.49
12,2,8.620689655,9213.38
12,2,8.474576271,7649.72
12,2,8.333333333,7305.27
13,2,500,46450.08
13,2,250,28928.4
13,2,166.6666667,25341.32
13,2,125,24514.21
13,2,100,23143.74
13,2,83.33333333,22533.49
13,2,71.42857143,22319.86
13,2,62.5,21722.15
13,2,55.55555556,21530.97
13,2,50,20619.47
13,2,45.45454545,20069.18
13,2,41.66666667,19641.02
13,2,38.46153846,19030.94
13,2,35.71428571,18105.64
13,2,33.33333333,17243.15
13,2,31.25,16968.72
13,2,29.41176471,16789.98
13,2,27.77777778,15908.25
13,2,26.31578947,15747.3
13,2,25,15626.52
13,2,23.80952381,15325.26
13,2,22.72727273,15320.48
13,2,21.73913043,15315.75
13,2,20.83333333,14899.29
13,2,20,13751.61
13,2,19.23076923,13588.69
13,2,18.51851852,13065.73
13,2,17.85714286,12668.54
13,2,17.24137931,12412.23
13,2,16.66666667,12353.39
13,2,16.12903226,11887.13
13,2,15.625,11536.15
13,2,15.15151515,11069.57
13,2,14.70588235,11056.19
13,2,14.28571429,10529.31
13,2,13.88888889,10326.51
13,2,13.51351351,9934.21
13,2,13.15789474,9775.33
13,2,12.82051282,9499.52
13,2,12.5,9098.16
13,2,12.19512195,9017.15
13,2,11.9047619,9007.04
13,2,11.62790698,8997.93
13,2,11.36363636,8630.69
13,2,11.11111111,8551.32
13,2,10.86956522,8405.14
13,2,10.63829787,8099.57
13,2,10.41666667,8057.43
13,2,10.20408163,7748.87
13,2,10,7270.21
13,2,9.803921569,6828.22
13,2,9.615384615,6564.57
13,2,9.433962264,6425.87
13,2,9.259259259,6072.89
13,2,9.090909091,6033.31
13,2,8.928571429,5486.92
13,2,8.771929825,5392.35
13,2,8.620689655,5289.1
13,2,8.474576271,4921.96
13,2,8.333333333,3983.04
13,2,8.196721311,3943.64
13,2,8.064516129,2602.91
14,2,500,53176.69
14,2,250,46243.88
14,2,166.6666667,36881.65
14,2,125,34790.62
14,2,100,31146.94
14,2,83.33333333,26223.67
14,2,71.42857143,23307.26
14,2,62.5,21603.93
14,2,55.55555556,14466.25
14,2,50,2627.81
14,2,45.45454545,788.8
14,2,41.66666667,444.61
15,2,500,116558.58
15,2,250,67300.2
15,2,166.6666667,64755.96
15,2,125,51319.72
15,2,100,45531.08
15,2,83.33333333,42753.64
15,2,71.42857143,39520.1
15,2,62.5,37249.87
15,2,55.55555556,33572.23
15,2,50,33298.17
15,2,45.45454545,23535.33
15,2,41.66666667,23433.23
15,2,38.46153846,18555.48
15,2,35.71428571,13960.99
15,2,33.33333333,12529.57
15,2,31.25,8421.43
16,2,500,64487.81
16,2,250,58309
16,2,166.6666667,56112.73
16,2,125,54384.39
16,2,100,53889.66
16,2,83.33333333,51615.55
16,2,71.42857143,44864.97
16,2,62.5,40379.63
16,2,55.55555556,38697.71
16,2,50,37434.13
16,2,45.45454545,34228.25
16,2,41.66666667,33263.73
16,2,38.46153846,33110.08
16,2,35.71428571,32677.81
16,2,33.33333333,22796.09
16,2,31.25,21610.85
16,2,29.41176471,20989.82
16,2,27.77777778,18031.24
16,2,26.31578947,17621.6
16,2,25,17494.8
16,2,23.80952381,16027.25
16,2,22.72727273,15239.06
16,2,21.73913043,14685.91
16,2,20.83333333,13928.26
16,2,20,12847.9
16,2,19.23076923,11372.72
17,2,500,23710.91
17,2,250,22828.26
17,2,166.6666667,22509.89
17,2,125,20901.57
17,2,100,20128.88
17,2,83.33333333,20106.45
17,2,71.42857143,19721.58
17,2,62.5,19551.53
17,2,55.55555556,18653.71
17,2,50,18191.78
17,2,45.45454545,16199.81
17,2,41.66666667,15428.45
17,2,38.46153846,14497.21
17,2,35.71428571,14037.54
17,2,33.33333333,13111.76
17,2,31.25,12215.67
17,2,29.41176471,10166.73
17,2,27.77777778,9768.92
17,2,26.31578947,8803.56
17,2,25,8299.16
17,2,23.80952381,7665.51
17,2,22.72727273,7072.71
17,2,21.73913043,6761.61
17,2,20.83333333,6227.77
17,2,20,3276.53
17,2,19.23076923,2441.8
17,2,18.51851852,2391.6
17,2,17.85714286,976.85
17,2,17.24137931,810.43
18,2,500,108197.37
18,2,250,104544.44
18,2,166.6666667,85972.44
18,2,125,82457.94
18,2,100,79647.01
18,2,83.33333333,66463.66
18,2,71.42857143,59637.62
18,2,62.5,57774.95
18,2,55.55555556,57052.5
18,2,50,56322.37
18,2,45.45454545,54249.98
18,2,41.66666667,54048.21
18,2,38.46153846,54041.68
18,2,35.71428571,51695.81
18,2,33.33333333,50727.8
18,2,31.25,48627.94
18,2,29.41176471,45723.27
18,2,27.77777778,45436.96
18,2,26.31578947,44486.57
18,2,25,41223.06
18,2,23.80952381,38604.09
18,2,22.72727273,36477.7
18,2,21.73913043,36295.17
18,2,20.83333333,34563.56
18,2,20,34400.78
18,2,19.23076923,33986.25
18,2,18.51851852,32158.13
18,2,17.85714286,31895.8
18,2,17.24137931,31134.17
18,2,16.66666667,30247.3
18,2,16.12903226,28720.22
18,2,15.625,27294.46
18,2,15.15151515,26542.77
18,2,14.70588235,24818.07
18,2,14.28571429,24489.12
18,2,13.88888889,24059.2
18,2,13.51351351,23820.14
18,2,13.15789474,20047.77
18,2,12.82051282,18995.47
18,2,12.5,17174.58
18,2,12.19512195,14494.14
18,2,11.9047619,12359.03
18,2,11.62790698,11470.18
18,2,11.36363636,8486.09
18,2,11.11111111,3845.67
19,2,500,4735.82
19,2,250,3123.25
19,2,166.6666667,2400.32
19,2,125,2293.04
19,2,100,2036.12
19,2,83.33333333,2018.3
19,2,71.42857143,1910.84
19,2,62.5,1681.55
19,2,55.55555556,1472.93
20,2,500,239236.98
20,2,250,185789
20,2,166.6666667,181701.66
20,2,125,159054.91
20,2,100,128050.65
20,2,83.33333333,108890.62
20,2,71.42857143,104027
20,2,62.5,80519.09
20,2,55.55555556,79030.49
20,2,50,68440.57
20,2,45.45454545,61837.77
20,2,41.66666667,54449.53
20,2,38.46153846,52208.16
