event_id,summary_id,sidx,loss
300258,1,86,5605.844727
300258,1,88,9736.250000
300258,1,89,5008.896973
300258,1,91,2057.321777
300258,1,92,19292.964844
300258,1,93,604.317871
300258,1,94,44332.113281
300258,1,97,1455.120117
300300,1,-1,0.000000
300300,1,7,6748.260742
300300,1,14,4865.984375
300300,1,49,3605.154785
300300,1,61,10666.468750
300300,1,75,733.205078
300300,1,85,4924.692383
300300,1,95,15016.840820
300321,1,-1,0.000000
300321,1,9,621.306152
300321,1,10,2383.890625
300321,1,16,2364.760986
300321,1,39,2736.030518
300321,1,42,4724.178223
300321,1,44,2902.346924
300321,1,48,2095.106201
300321,1,50,20807.421875
300321,1,56,6085.709473
300321,1,62,16308.583984
300321,1,64,11539.255859
300321,1,65,3533.589111
300321,1,66,1666.904785
300321,1,68,5619.877930
300321,1,71,2296.253174
300321,1,76,8986.062500
300321,1,81,4351.645996
300321,1,91,3206.762451
300329,1,-1,3984.925049
300329,1,1,6024.151367
300329,1,2,20637.359375
300329,1,3,13461.340820
300329,1,4,1742.078613
300329,1,5,10606.409180
300329,1,7,999.526855
300329,1,8,15210.093750
300329,1,9,19841.302734
300329,1,10,3290.981689
300329,1,11,1198.352051
300329,1,12,10556.396484
300329,1,14,13871.785156
300329,1,15,11811.490234
300329,1,16,7071.264160
300329,1,17,5540.895996
300329,1,19,3829.540527
300329,1,24,5005.789062
300329,1,26,10921.312500
300329,1,27,9536.359375
300329,1,28,2440.257080
300329,1,29,8790.955078
300329,1,31,4512.865723
300329,1,32,18579.646484
300329,1,35,24851.410156
300329,1,36,3330.229736
300329,1,37,2783.688965
300329,1,38,28964.527344
300329,1,39,11177.145508
300329,1,41,26197.566406
300329,1,42,21849.996094
300329,1,44,13896.814453
300329,1,45,24037.980469
300329,1,46,24946.085938
300329,1,47,2201.229736
300329,1,48,3732.478027
300329,1,49,17101.480469
300329,1,50,4745.172852
300329,1,51,6912.424805
300329,1,52,8405.671875
300329,1,53,29720.062500
300329,1,55,39608.945312
300329,1,56,6523.087402
300329,1,57,1725.187988
300329,1,58,11090.643555
300329,1,59,8697.765625
300329,1,60,7114.083008
300329,1,62,18991.197266
300329,1,63,13066.179688
300329,1,64,13186.615234
300329,1,65,9377.072266
300329,1,66,1069.121094
300329,1,67,15080.744141
300329,1,68,29579.664062
300329,1,69,5618.618652
300329,1,71,429.995117
300329,1,72,974.245117
300329,1,73,138.600586
300329,1,75,9394.989258
300329,1,76,4788.756836
300329,1,77,5922.153320
300329,1,78,3600.618652
300329,1,79,10774.512695
300329,1,80,11631.513672
300329,1,81,4531.785156
300329,1,83,5143.032715
300329,1,84,10858.166992
300329,1,85,1257.857422
300329,1,88,11586.125000
300329,1,89,14704.337891
300329,1,90,8175.182617
300329,1,91,3626.980469
300329,1,92,10445.726562
300329,1,94,6787.621094
300329,1,95,5283.718750
300329,1,96,4205.613281
300329,1,97,1439.237305
300329,1,100,22593.000000
400017,1,-1,59.170898
400017,1,1,3304.442139
400017,1,3,11904.041016
400017,1,5,93.266602
400017,1,7,5183.762695
400017,1,8,27416.167969
400017,1,9,320.047607
400017,1,10,3757.569580
400017,1,12,3359.653076
400017,1,13,92770.593750
400017,1,14,19214.230469
400017,1,15,10252.466797
400017,1,16,18139.457031
400017,1,17,2731.501221
400017,1,18,8768.898438
400017,1,20,48689.109375
400017,1,21,147.146973
400017,1,22,4483.884277
400017,1,24,8356.343750
400017,1,26,263.796875
400017,1,28,13608.892578
400017,1,29,10472.968750
400017,1,30,2956.973389
400017,1,31,22559.541016
400017,1,32,3815.615723
400017,1,33,14878.886719
400017,1,35,9661.437500
400017,1,37,2546.081299
400017,1,38,1805.560181
400017,1,39,13256.445312
400017,1,40,5806.273438
400017,1,41,6597.743652
400017,1,43,4059.854736
400017,1,44,2590.825684
400017,1,45,267.495850
400017,1,46,14382.872070
400017,1,47,9215.623047
400017,1,48,20817.472656
400017,1,51,1011.420898
400017,1,53,4243.067871
400017,1,57,56418.437500
400017,1,59,12318.362305
400017,1,60,7487.518555
400017,1,62,9309.014648
400017,1,66,9350.666992
400017,1,67,32392.890625
400017,1,68,3823.084473
400017,1,69,10802.693359
400017,1,70,3214.232910
400017,1,71,23321.105469
400017,1,73,10501.185547
400017,1,74,2093.375732
400017,1,75,9085.338867
400017,1,77,34785.664062
400017,1,78,183.456055
400017,1,79,32104.164062
400017,1,81,31833.828125
400017,1,82,1693.078613
400017,1,86,3876.329590
400017,1,87,14513.244141
400017,1,88,33086.679688
400017,1,89,1235.460938
400017,1,90,31123.023438
400017,1,91,17349.261719
400017,1,92,555.029297
400017,1,93,21375.404297
400017,1,94,15521.957031
400017,1,95,4130.987305
400017,1,96,8815.863281
400017,1,97,42220.312500
400017,1,98,479.588867
400017,1,100,1997.345337
400021,1,-1,20911.150391
400021,1,1,49789.937500
400021,1,2,62027.613281
400021,1,3,20858.394531
400021,1,4,38544.835938
400021,1,5,42547.367188
400021,1,6,77798.835938
400021,1,7,40620.835938
400021,1,8,611.705078
400021,1,9,49826.519531
400021,1,10,47175.429688
400021,1,11,37916.832031
400021,1,12,25866.222656
400021,1,13,55410.328125
400021,1,14,47759.390625
400021,1,15,12580.037109
400021,1,16,11175.856445
400021,1,17,79722.484375
400021,1,18,10734.030273
400021,1,19,34666.867188
400021,1,20,21711.781250
400021,1,21,60426.476562
400021,1,22,4006.362549
400021,1,23,25175.671875
400021,1,24,38865.968750
400021,1,25,56671.800781
400021,1,26,26327.960938
400021,1,27,22638.943359
400021,1,28,122310.109375
400021,1,29,13797.302734
400021,1,30,40914.050781
400021,1,31,28532.800781
400021,1,32,39823.750000
400021,1,33,15833.535156
400021,1,34,22404.230469
400021,1,35,31758.855469
400021,1,36,10902.223633
400021,1,37,15233.425781
400021,1,38,11745.981445
400021,1,39,37251.292969
400021,1,40,19012.447266
400021,1,41,29303.730469
400021,1,42,47572.945312
400021,1,43,28679.984375
400021,1,44,60273.601562
400021,1,45,45171.398438
400021,1,46,38279.101562
400021,1,47,29035.066406
400021,1,48,44459.406250
400021,1,49,30347.292969
400021,1,50,10152.669922
400021,1,51,9614.590820
400021,1,52,32316.320312
400021,1,53,36921.585938
400021,1,54,60729.351562
400021,1,55,18751.318359
400021,1,56,26746.431641
400021,1,57,93462.234375
400021,1,58,25790.507812
400021,1,59,29725.812500
400021,1,60,31132.667969
400021,1,61,1997.746094
400021,1,62,82798.695312
400021,1,63,12137.629883
400021,1,64,40358.625000
400021,1,65,43822.117188
400021,1,66,35856.835938
400021,1,67,24957.619141
400021,1,68,27875.994141
400021,1,69,47550.765625
400021,1,70,9512.682617
400021,1,71,39011.804688
400021,1,72,33985.210938
400021,1,73,17173.482422
400021,1,74,29959.947266
400021,1,75,66860.679688
400021,1,76,41899.410156
400021,1,77,52440.207031
400021,1,78,47880.265625
400021,1,79,99377.265625
400021,1,80,19075.556641
400021,1,81,46157.601562
400021,1,82,32539.603516
400021,1,83,1548.000000
400021,1,84,12717.265625
400021,1,85,115753.039062
400021,1,86,38728.304688
400021,1,87,8636.997070
400021,1,88,10698.710938
400021,1,89,44602.011719
400021,1,90,21610.830078
400021,1,91,24283.445312
400021,1,92,21531.953125
400021,1,93,7120.687500
400021,1,94,6767.856934
400021,1,95,38936.539062
400021,1,96,29111.531250
400021,1,97,7293.471680
400021,1,98,37384.433594
400021,1,99,104728.984375
400021,1,100,48509.664062
400070,1,-1,6776.996094
400070,1,1,6654.837402
400070,1,2,13755.750000
400070,1,3,24628.894531
400070,1,4,10256.956055
400070,1,5,640.401611
400070,1,6,17826.925781
400070,1,9,13634.478516
400070,1,10,5534.438965
400070,1,13,1416.003662
400070,1,14,10450.744141
400070,1,15,4524.208496
400070,1,16,754.561768
400070,1,17,14897.771484
400070,1,18,1368.685547
400070,1,20,85.098145
400070,1,21,6784.665527
400070,1,22,6206.993652
400070,1,24,1.943848
400070,1,25,3731.126465
400070,1,26,37656.757812
400070,1,27,8473.059570
400070,1,28,6243.730469
400070,1,29,20710.462891
400070,1,30,53891.050781
400070,1,31,56944.570312
400070,1,32,9445.396484
400070,1,33,4898.561523
400070,1,34,22837.337891
400070,1,36,2172.425049
400070,1,37,347.557617
400070,1,39,745.254639
400070,1,40,3819.348389
400070,1,42,4977.330566
400070,1,43,3648.004639
400070,1,44,17896.951172
400070,1,46,10841.364258
400070,1,47,13399.322266
400070,1,48,26350.634766
400070,1,49,6441.495117
400070,1,50,30146.244141
400070,1,51,4965.998535
400070,1,52,24017.378906
400070,1,53,2276.574219
400070,1,54,24572.863281
400070,1,55,7707.228516
400070,1,56,16360.658203
400070,1,57,12157.990234
400070,1,58,7877.086914
400070,1,59,8074.581055
400070,1,60,12460.317383
400070,1,61,1240.074219
400070,1,62,16895.458984
400070,1,63,12252.140625
400070,1,64,19485.046875
400070,1,65,13891.652344
400070,1,66,1645.576172
400070,1,67,1143.192383
400070,1,68,1820.445679
400070,1,69,6651.212402
400070,1,70,5930.848633
400070,1,71,13054.896484
400070,1,72,2349.382812
400070,1,73,25889.753906
400070,1,74,980.265137
400070,1,75,4987.885742
400070,1,76,9296.820312
400070,1,77,5213.402344
400070,1,78,8804.731445
400070,1,79,115544.968750
400070,1,80,51043.937500
400070,1,81,14345.109375
400070,1,82,2413.967285
400070,1,83,4021.356934
400070,1,84,938.259766
400070,1,85,32915.242188
400070,1,86,5403.929688
400070,1,87,8436.126953
400070,1,88,11135.923828
400070,1,89,6511.299805
400070,1,90,8231.008789
400070,1,92,52884.851562
400070,1,94,17420.818359
400070,1,95,15890.951172
400070,1,96,10821.808594
400070,1,97,3853.313721
400070,1,98,38271.175781
400070,1,99,6861.859375
400070,1,100,17737.753906
400080,1,-1,0.000000
400080,1,1,3324.418701
400080,1,2,9627.206055
400080,1,3,1078.437500
400080,1,7,7592.994141
400080,1,9,8285.691406
400080,1,10,2342.773438
400080,1,18,4026.739014
400080,1,19,2503.293701
400080,1,20,1321.403320
400080,1,21,2245.367188
400080,1,23,5827.492188
400080,1,24,13751.982422
400080,1,28,9452.854492
400080,1,33,3748.660889
400080,1,34,5596.946777
400080,1,40,14500.978516
400080,1,42,6516.940430
400080,1,45,17723.775391
400080,1,48,434.711426
400080,1,50,670.812012
400080,1,53,12876.896484
400080,1,55,7094.018555
400080,1,57,3104.471924
400080,1,58,5929.053711
400080,1,60,355.666016
400080,1,63,2258.757812
400080,1,64,1819.703125
400080,1,65,4830.254883
400080,1,69,2119.354736
400080,1,70,8372.531250
400080,1,74,12200.536133
400080,1,77,9262.997070
400080,1,78,3701.264160
400080,1,81,8726.781250
400080,1,83,1299.465820
400080,1,86,7404.351562
400080,1,90,5194.612305
400080,1,92,1061.749023
400080,1,97,11945.956055
400080,1,98,690.745117
400080,1,99,1274.376953
400222,1,-1,0.000000
400222,1,2,3196.951660
400222,1,3,7190.334473
400222,1,6,3268.795410
400222,1,8,2672.018799
400222,1,9,3867.229004
400222,1,13,10317.637695
400222,1,14,7504.416992
400222,1,16,3913.459473
400222,1,18,1252.664551
400222,1,20,806.308594
400222,1,21,11765.429688
400222,1,23,7781.375000
400222,1,24,12600.802734
400222,1,25,3788.149902
400222,1,26,879.033203
400222,1,28,44.618164
400222,1,29,1125.723633
400222,1,31,45.640869
400222,1,33,7306.499023
400222,1,34,1559.643066
400222,1,39,20746.609375
400222,1,41,655.320557
400222,1,42,603.797363
400222,1,43,5047.236816
400222,1,44,581.287598
400222,1,47,2494.575684
400222,1,49,13343.122070
400222,1,51,515.850098
400222,1,52,33436.281250
400222,1,53,5648.854492
400222,1,55,373.600098
400222,1,56,12859.355469
400222,1,57,8408.512695
400222,1,58,3144.399902
400222,1,59,811.780273
400222,1,64,3321.996094
400222,1,65,35932.898438
400222,1,66,3885.521973
400222,1,67,1735.454102
400222,1,69,16335.943359
400222,1,70,2238.003174
400222,1,72,582.568359
400222,1,73,18294.708984
400222,1,74,10552.921875
400222,1,77,7820.012695
400222,1,78,16048.546875
400222,1,79,13819.208984
400222,1,81,23207.958984
400222,1,86,4194.958496
400222,1,87,961.548828
400222,1,88,2836.689941
400222,1,90,1229.390137
400222,1,97,24516.226562
400222,1,98,7785.330078
400222,1,100,77265.062500
400263,1,-1,985.821777
400263,1,2,6429.184570
400263,1,4,8707.713867
400263,1,5,204.722412
400263,1,7,1741.035156
400263,1,8,227.983643
400263,1,9,10694.203125
400263,1,10,1213.372559
400263,1,11,4187.303223
400263,1,12,431.079590
400263,1,13,7730.725098
400263,1,14,7177.778809
400263,1,15,854.867188
400263,1,16,1775.968750
400263,1,18,165.191162
400263,1,20,2041.699951
400263,1,23,10461.356445
400263,1,24,972.296875
400263,1,25,5021.159180
400263,1,26,1059.226562
400263,1,28,1218.670410
400263,1,30,8040.607910
400263,1,31,6379.192383
400263,1,33,2367.972656
400263,1,34,19449.259766
400263,1,36,1695.983887
400263,1,39,19569.751953
400263,1,40,437.246094
400263,1,41,12538.817383
400263,1,42,2393.800049
400263,1,43,3590.502441
400263,1,44,2705.660156
400263,1,45,8321.294922
400263,1,46,5412.559570
400263,1,47,3036.210205
400263,1,49,1441.746094
400263,1,51,4846.951660
400263,1,53,2786.573486
400263,1,55,4419.267090
400263,1,56,3874.392090
400263,1,57,133.961426
400263,1,60,3796.600098
400263,1,61,1086.111328
400263,1,62,3649.645264
400263,1,63,5259.323242
400263,1,64,655.260010
400263,1,65,124.484375
400263,1,66,57695.796875
400263,1,67,294.687744
400263,1,68,106.270508
400263,1,69,47512.960938
400263,1,70,4316.169434
400263,1,72,10137.736328
400263,1,75,588.355469
400263,1,76,816.482178
400263,1,77,3161.603027
400263,1,78,4590.946777
400263,1,79,2021.492188
400263,1,80,4860.845215
400263,1,83,2080.545410
400263,1,84,5244.418945
400263,1,85,3295.818848
400263,1,87,3792.189941
400263,1,88,2196.879639
400263,1,89,17149.691406
400263,1,91,589.914062
400263,1,92,5377.831055
400263,1,93,1914.692993
400263,1,97,7665.470703
400263,1,98,5157.321289
400263,1,99,2231.105469
400263,1,100,3541.414062
500042,1,-1,1009.202637
500042,1,2,7576.109375
500042,1,3,28514.570312
500042,1,4,1178.116699
500042,1,5,253.362061
500042,1,6,17956.753906
500042,1,8,20999.281250
500042,1,9,203.668457
500042,1,10,7993.065430
500042,1,11,5177.427246
500042,1,12,504.160645
500042,1,13,5605.582031
500042,1,14,297.368164
500042,1,15,1576.169922
500042,1,16,1924.037476
500042,1,17,1269.540039
500042,1,18,21315.404297
500042,1,19,14594.548828
500042,1,20,8448.887695
500042,1,21,2524.145752
500042,1,22,1607.149414
500042,1,25,6313.340820
500042,1,26,10128.523438
500042,1,27,11742.638672
500042,1,30,4555.267090
500042,1,32,1584.915771
500042,1,33,6579.767090
500042,1,34,3921.000732
500042,1,35,7944.885742
500042,1,36,15424.294922
500042,1,38,8574.895508
500042,1,41,5107.320312
500042,1,42,2794.461670
500042,1,43,893.439453
500042,1,44,18794.113281
500042,1,46,1892.184326
500042,1,47,2720.494629
500042,1,48,19154.146484
500042,1,50,4757.188965
500042,1,52,519.787842
500042,1,53,103.295166
500042,1,57,2171.061035
500042,1,61,1286.173340
500042,1,62,3425.104736
500042,1,63,7950.101562
500042,1,64,259.688721
500042,1,65,530.421631
500042,1,67,212.569336
500042,1,68,16308.734375
500042,1,70,30827.212891
500042,1,71,1310.875488
500042,1,73,4949.782715
500042,1,76,1627.787109
500042,1,77,8.421387
500042,1,78,6702.826660
500042,1,79,860.199707
500042,1,80,13970.203125
500042,1,81,861.114258
500042,1,82,8573.490234
500042,1,84,2271.150879
500042,1,87,7810.061523
500042,1,88,3782.392090
500042,1,89,1366.140137
500042,1,90,706.136475
500042,1,93,5082.665527
500042,1,94,636.240723
500042,1,97,9582.500000
500042,1,98,6832.870117
500042,1,99,1296.690430
500042,1,100,9937.445312
500057,1,-1,0.000000
500057,1,3,10057.712891
500057,1,7,10023.556641
500057,1,10,292.163086
500057,1,13,1599.396484
500057,1,15,2707.570312
500057,1,18,2964.453125
500057,1,19,2129.825684
500057,1,22,270.612061
500057,1,27,18351.572266
500057,1,28,3305.364014
500057,1,29,7990.221191
500057,1,30,9675.609375
500057,1,31,12916.769531
500057,1,33,69.239014
500057,1,34,425.105469
500057,1,35,3470.745361
500057,1,36,6346.450195
500057,1,37,2693.617188
500057,1,42,14257.865234
500057,1,47,5399.453125
500057,1,56,1984.779663
500057,1,59,9870.630859
500057,1,60,12533.193359
500057,1,61,1012.781250
500057,1,62,19406.583984
500057,1,63,3713.203857
500057,1,64,1427.037109
500057,1,67,600.222656
500057,1,68,438.600586
500057,1,70,3817.300049
500057,1,71,11658.614258
500057,1,73,19422.019531
500057,1,74,26853.931641
500057,1,81,3330.867920
500057,1,84,29192.488281
500057,1,86,9385.791016
500057,1,89,2993.437500
500057,1,94,1708.665527
500057,1,95,23.398438
500057,1,100,9544.596680
500097,1,-1,0.000000
500097,1,3,5462.901367
500097,1,5,3004.679688
500097,1,7,29.978516
500097,1,8,6030.086914
500097,1,9,11268.718750
500097,1,10,12914.884766
500097,1,11,12569.072266
500097,1,12,6374.759277
500097,1,13,3921.492920
500097,1,14,5765.416992
500097,1,15,23531.146484
500097,1,16,8163.720703
500097,1,18,549.549561
500097,1,19,18049.486328
500097,1,20,5970.440430
500097,1,21,16708.246094
500097,1,22,39876.773438
500097,1,23,5570.821777
500097,1,25,19079.492188
500097,1,26,6012.654785
500097,1,27,4730.409180
500097,1,28,2476.603027
500097,1,29,5400.338867
500097,1,30,20296.683594
500097,1,32,19400.410156
500097,1,34,6817.510254
500097,1,37,4979.950195
500097,1,38,6603.186523
500097,1,39,3490.595215
500097,1,40,13720.556641
500097,1,42,3670.493652
500097,1,44,22055.316406
500097,1,45,9687.825195
500097,1,46,10734.915039
500097,1,47,1822.168701
500097,1,48,51978.109375
500097,1,49,30616.375000
500097,1,50,21096.326172
500097,1,51,16418.406250
500097,1,52,4042.365723
500097,1,55,14117.731445
500097,1,57,13885.873047
500097,1,58,7369.765625
500097,1,59,8655.764648
500097,1,60,1404.114746
500097,1,61,9693.328125
500097,1,62,1656.897461
500097,1,63,2961.502441
500097,1,67,2671.645996
500097,1,69,6199.643066
500097,1,71,4505.331055
500097,1,72,1043.552734
500097,1,73,5755.346680
500097,1,75,14297.675781
500097,1,76,1048.988281
500097,1,78,4390.811035
500097,1,80,4027.308594
500097,1,81,973.010254
500097,1,83,19190.546875
500097,1,84,3245.545410
500097,1,85,14528.888672
500097,1,86,8022.580566
500097,1,87,7714.169922
500097,1,89,25.920410
500097,1,92,1530.616211
500097,1,93,18786.171875
500097,1,94,472.408203
500097,1,95,6037.884277
500097,1,96,10096.264648
500097,1,100,27992.082031
500121,1,-1,0.000000
500121,1,33,1712.482422
500153,1,-1,0.000000
500168,1,-1,0.000000
500168,1,15,66512.742188
500168,1,55,3290.706299
500168,1,83,66726.312500
500168,1,90,34714.726562
500170,1,-1,0.000000
500170,1,18,97.179688
500170,1,47,3317.548340
500171,1,-1,0.000000
500171,1,1,248.005859
500171,1,4,7240.093750
500171,1,6,12598.924805
500171,1,7,32174.683594
500171,1,9,22261.156250
500171,1,10,13208.000000
500171,1,11,433.579102
500171,1,15,4472.004883
500171,1,17,4167.916992
500171,1,19,6356.963379
500171,1,20,4896.187500
500171,1,21,3132.887451
500171,1,22,20872.150391
500171,1,23,349.787109
500171,1,25,266.178711
500171,1,26,12049.804688
500171,1,27,2794.350098
500171,1,28,2970.324951
500171,1,29,39351.863281
500171,1,30,7110.834473
500171,1,32,6619.279785
500171,1,33,1478.770508
500171,1,38,13323.500000
500171,1,39,8586.843750
500171,1,41,4281.368652
500171,1,42,29161.898438
500171,1,43,21332.787109
500171,1,44,1775.855469
500171,1,45,1303.493164
500171,1,46,16051.425781
500171,1,47,5187.100098
500171,1,49,332.109375
500171,1,50,33064.960938
500171,1,54,2402.540527
500171,1,55,778.761719
500171,1,56,26207.894531
500171,1,59,12509.615234
500171,1,60,1124.775391
500171,1,62,8677.096680
500171,1,63,19532.316406
500171,1,64,15263.645508
500171,1,65,22818.816406
500171,1,67,11442.687500
500171,1,69,14741.348633
500171,1,70,3955.167236
500171,1,72,16882.832031
500171,1,74,1801.050781
500171,1,75,1068.147461
500171,1,76,1392.419922
500171,1,77,13534.031250
500171,1,78,5672.598633
500171,1,80,12025.298828
500171,1,81,364.989258
500171,1,84,3298.242188
500171,1,85,5786.872070
500171,1,87,8056.240723
500171,1,89,15770.240234
500171,1,90,45885.238281
500171,1,91,17036.335938
500171,1,92,11083.596680
500171,1,96,7885.697266
500171,1,97,16739.771484
500171,1,98,8059.578125
500171,1,99,19357.544922
500219,1,-1,628.968750
500219,1,1,1858.146851
500219,1,3,16723.255859
500219,1,4,371.441406
500219,1,5,21092.593750
500219,1,7,29616.675781
500219,1,9,40724.605469
500219,1,10,14415.903320
500219,1,11,6303.906250
500219,1,12,5434.101562
500219,1,13,19072.275391
500219,1,14,62997.363281
500219,1,16,50697.984375
500219,1,17,4027.798340
500219,1,18,5589.593750
500219,1,22,15809.953125
500219,1,23,1313.941406
500219,1,24,22545.916016
500219,1,25,20146.589844
500219,1,26,7538.420410
500219,1,27,13180.953125
500219,1,28,22752.673828
500219,1,30,15253.703125
500219,1,32,45357.773438
500219,1,33,3129.197754
500219,1,34,31515.531250
500219,1,35,15924.122070
500219,1,36,2337.417236
500219,1,38,17711.072266
500219,1,39,8333.168945
500219,1,40,5431.904785
500219,1,41,49090.406250
500219,1,42,31501.992188
500219,1,43,23328.552734
500219,1,44,3185.540527
500219,1,45,46116.867188
500219,1,46,20378.847656
500219,1,47,20199.218750
500219,1,48,17125.863281
500219,1,51,26939.925781
500219,1,52,7473.372070
500219,1,53,1612.232422
500219,1,54,2028.151611
500219,1,55,4766.088379
500219,1,56,20834.390625
500219,1,58,887.380859
500219,1,60,4339.532715
500219,1,61,16263.140625
500219,1,63,409.066406
500219,1,65,28234.384766
500219,1,67,9356.296875
500219,1,68,8646.271484
500219,1,71,4996.931152
500219,1,72,11885.224609
500219,1,73,866.521973
500219,1,74,1222.470703
500219,1,75,1000.867676
500219,1,76,23968.070312
500219,1,78,37782.117188
500219,1,80,17455.830078
500219,1,81,521.572266
500219,1,83,25958.853516
500219,1,85,11998.208984
500219,1,86,8573.465820
500219,1,87,12145.109375
500219,1,88,40054.890625
500219,1,89,3284.550049
500219,1,90,9075.943359
500219,1,92,20041.654297
500219,1,93,269.500000
500219,1,94,18900.343750
500219,1,95,18452.041016
500219,1,96,54896.093750
500219,1,97,4530.470215
500219,1,98,9268.876953
500219,1,99,19535.046875
500219,1,100,9518.424805
500228,1,-1,0.000000
500228,1,3,16313.648438
500228,1,5,333.386963
500228,1,7,10306.085938
500228,1,8,3642.603027
500228,1,9,3089.321777
500228,1,10,1549.233398
500228,1,11,848.042969
500228,1,12,10516.440430
500228,1,13,1353.206055
500228,1,14,782.833984
500228,1,15,15798.872070
500228,1,16,753.537109
500228,1,19,5036.015625
500228,1,21,3627.186035
500228,1,22,11216.564453
500228,1,23,3306.201660
500228,1,25,936.564453
500228,1,26,5160.252930
500228,1,27,2426.129639
500228,1,29,10427.997070
500228,1,30,7568.377930
500228,1,32,3682.713379
500228,1,33,10485.851562
500228,1,34,4653.399902
500228,1,35,18080.865234
500228,1,36,4171.567383
500228,1,38,20871.402344
500228,1,40,11908.215820
500228,1,41,8913.317383
500228,1,42,21321.328125
500228,1,43,4593.037598
500228,1,45,8093.581055
500228,1,48,4480.554688
500228,1,51,6833.291992
500228,1,53,2995.207764
500228,1,54,1070.591797
500228,1,56,3639.929688
500228,1,59,17570.308594
500228,1,61,741.726562
500228,1,62,3806.153076
500228,1,63,20469.443359
500228,1,65,3619.365723
500228,1,66,2032.646851
500228,1,69,23675.769531
500228,1,71,957.376953
500228,1,79,19092.367188
500228,1,82,1081.130859
500228,1,83,1342.739258
500228,1,85,3073.589111
500228,1,87,4894.403320
500228,1,88,7539.467285
500228,1,93,1670.645996
500228,1,95,11051.763672
500228,1,96,9914.247070
500228,1,97,13570.056641
500228,1,99,1656.068359
500232,1,-1,3016.089844
500232,1,1,6093.926758
500232,1,2,336.216064
500232,1,4,8336.095703
500232,1,5,369.405273
500232,1,6,5658.518555
500232,1,7,79783.078125
500232,1,10,1925.308594
500232,1,11,10964.715820
500232,1,12,17087.158203
500232,1,13,7541.195312
500232,1,15,20573.707031
500232,1,16,483.527832
500232,1,18,9927.252930
500232,1,20,7567.862305
500232,1,21,412.245117
500232,1,22,37061.031250
500232,1,23,1460.066895
500232,1,25,97741.406250
500232,1,26,15205.609375
500232,1,28,12186.695312
500232,1,29,3466.899902
500232,1,31,11840.810547
500232,1,32,16042.244141
500232,1,33,8409.740234
500232,1,34,10355.734375
500232,1,35,11360.614258
500232,1,36,1937.598389
500232,1,37,8651.828125
500232,1,38,4990.182617
500232,1,39,6542.847656
500232,1,41,4947.239258
500232,1,43,12022.799805
500232,1,46,1303.385742
500232,1,49,2600.354736
500232,1,50,19034.042969
500232,1,51,17960.816406
500232,1,53,2927.992188
500232,1,54,10508.481445
500232,1,55,7272.580078
500232,1,56,3940.997559
500232,1,57,44103.761719
500232,1,59,6965.651367
500232,1,60,3225.543701
500232,1,61,17083.876953
500232,1,62,14968.918945
500232,1,63,2202.592285
500232,1,65,942.770996
500232,1,66,10892.416016
500232,1,68,13925.451172
500232,1,70,14997.199219
500232,1,71,49534.234375
500232,1,72,3166.684326
500232,1,74,1098.875000
500232,1,75,6459.562500
500232,1,76,3844.817139
500232,1,77,3620.723389
500232,1,79,1455.237305
500232,1,80,7760.299805
500232,1,81,16499.857422
500232,1,82,2704.744629
500232,1,85,19495.087891
500232,1,87,5216.554688
500232,1,88,15704.441406
500232,1,90,15484.992188
500232,1,92,12068.484375
500232,1,93,11383.302734
500232,1,94,10356.343750
500232,1,95,17997.855469
500232,1,96,3327.208496
500232,1,97,15370.839844
500232,1,98,11538.876953
500232,1,99,5079.828125
500232,1,100,4553.009277
500291,1,-1,0.000000
500291,1,3,4801.688965
500291,1,4,1973.148438
500291,1,5,6704.070312
500291,1,9,42151.488281
500291,1,10,25037.851562
500291,1,11,18731.812500
500291,1,12,344.897461
500291,1,15,1168.393555
500291,1,16,15371.066406
500291,1,17,12243.859375
500291,1,20,506.198242
500291,1,22,34848.027344
500291,1,23,15105.400391
500291,1,24,7744.291504
500291,1,26,1634.477539
500291,1,28,9785.483398
500291,1,29,12151.662109
500291,1,30,16531.478516
500291,1,31,45270.007812
500291,1,33,232.764648
500291,1,36,4413.309570
500291,1,38,1636.247070
500291,1,39,2887.746826
500291,1,41,132.638672
500291,1,43,1317.638672
500291,1,44,3246.791504
500291,1,45,688.294434
500291,1,46,36917.414062
500291,1,47,6186.151367
500291,1,48,701.217041
500291,1,49,31436.472656
500291,1,52,8480.473633
500291,1,53,23661.335938
500291,1,54,1566.208496
500291,1,55,8957.099609
500291,1,59,18282.550781
500291,1,61,6445.235840
500291,1,63,17259.792969
500291,1,64,9073.187500
500291,1,65,5592.631348
500291,1,66,22.329102
500291,1,69,1329.174805
500291,1,70,33104.800781
500291,1,71,3429.798340
500291,1,72,31852.699219
500291,1,73,5891.281250
500291,1,74,48938.769531
500291,1,75,8543.231445
500291,1,76,15057.762695
500291,1,78,8713.125000
500291,1,79,14490.403320
500291,1,80,10617.548828
500291,1,81,7423.201172
500291,1,82,13970.375000
500291,1,84,889.650391
500291,1,86,15118.512695
500291,1,88,41.758789
500291,1,89,13164.609375
500291,1,90,1365.754883
500291,1,95,12921.310547
500291,1,96,8484.748047
500291,1,98,13153.240234
500291,1,99,20988.644531
500295,1,-1,0.000000
600024,1,-1,0.000000
600024,1,1,5671.014648
600024,1,2,30151.406250
600024,1,5,3430.763184
600024,1,7,21543.052734
600024,1,8,6095.326660
600024,1,9,13830.325195
600024,1,10,16529.669922
