summary_id,return_period,loss
1,6944.444336,25601.429688
1,6896.551758,25576.003906
1,6849.314941,25561.654297
1,6802.721191,25547.894531
1,6756.756836,25524.767578
1,6711.409180,25478.007812
1,6666.666504,25476.263672
1,6622.516602,25472.160156
1,6578.947266,25458.642578
1,6535.947754,25400.117188
1,6493.506348,25398.837891
1,6451.612793,25395.345703
1,6410.256348,25351.054688
1,6369.426758,25270.753906
1,6329.113770,25223.753906
1,6289.308105,25205.835938
1,6250.000000,25169.806641
1,6211.180176,25159.710938
1,6172.839355,25097.164062
1,6134.969238,25076.111328
1,6097.561035,24992.769531
1,6060.605957,24990.078125
1,6024.096191,24971.337891
1,5988.023926,24955.697266
1,5952.380859,24913.939453
1,5917.159668,24880.169922
1,5882.353027,24826.957031
1,5847.953125,24785.888672
1,5813.953613,24761.332031
1,5780.346680,24734.656250
1,5747.126465,24733.791016
1,5714.285645,24686.156250
1,5681.818359,24671.921875
1,5649.717285,24644.089844
1,5617.977539,24612.634766
1,5586.592285,24593.851562
1,5555.555664,24545.132812
1,5524.861816,24535.857422
1,5494.505371,24497.396484
1,5464.480957,24489.044922
1,5434.782715,24439.947266
1,5405.405273,24384.523438
1,5376.344238,24332.136719
1,5347.593750,24331.947266
1,5319.148926,24319.363281
1,5291.005371,24306.490234
1,5263.157715,24267.726562
1,5235.602051,24216.390625
1,5208.333496,24199.208984
1,5181.347168,24167.580078
1,5154.639160,24162.298828
1,5128.205078,24146.453125
1,5102.041016,24093.765625
1,5076.142090,24090.115234
1,5050.504883,24066.697266
1,5025.125488,24053.058594
1,5000.000000,23971.125000
1,4975.124512,23945.203125
1,4950.495117,23925.648438
1,4926.108398,23894.666016
1,4901.960938,23865.011719
1,4878.048828,23856.064453
1,4854.369141,23843.419922
1,4830.917969,23832.339844
1,4807.692383,23822.509766
1,4784.688965,23795.636719
1,4761.904785,23780.431641
1,4739.336426,23778.859375
1,4716.980957,23747.214844
1,4694.835449,23684.072266
1,4672.896973,23653.599609
1,4651.162598,23627.960938
1,4629.629395,23617.388672
1,4608.294922,23537.953125
1,4587.155762,23532.281250
1,4566.209961,23527.773438
1,4545.454590,23520.478516
1,4524.886719,23502.140625
1,4504.504395,23499.568359
1,4484.305176,23498.849609
1,4464.285645,23497.888672
1,4444.444336,23489.298828
1,4424.778809,23456.183594
1,4405.286133,23424.839844
1,4385.964844,23376.525391
1,4366.812012,23357.845703
1,4347.826172,23339.451172
1,4329.004395,23332.298828
1,4310.344727,23307.705078
1,4291.845703,23266.017578
1,4273.504395,23255.070312
1,4255.319336,23218.605469
1,4237.288086,23190.085938
1,4219.409180,23183.476562
1,4201.680664,23175.960938
1,4184.100586,23150.693359
1,4166.666504,23139.107422
1,4149.377441,23110.785156
1,4132.231445,23108.564453
1,4115.226562,23090.318359
1,4098.360840,23074.082031
1,4081.632568,23070.554688
1,4065.040771,23064.625000
1,4048.583008,23064.042969
1,4032.258057,23037.076172
1,4016.064209,22993.937500
1,4000.000000,22985.273438
1,3984.063721,22980.554688
1,3968.253906,22976.947266
1,3952.569092,22973.082031
1,3937.007812,22969.851562
1,3921.568604,22967.623047
1,3906.250000,22929.726562
1,3891.050537,22893.341797
1,3875.968994,22880.814453
1,3861.003906,22864.644531
1,3846.153809,22858.882812
1,3831.417725,22853.978516
1,3816.793945,22843.679688
1,3802.281250,22839.183594
1,3787.878906,22792.615234
1,3773.584961,22711.894531
1,3759.398438,22692.386719
1,3745.318359,22675.492188
1,3731.343262,22673.650391
1,3717.472168,22664.414062
1,3703.703613,22652.539062
1,3690.036865,22632.896484
1,3676.470703,22612.230469
1,3663.003662,22596.267578
1,3649.635010,22590.455078
1,3636.363525,22579.718750
1,3623.188477,22565.619141
1,3610.108398,22533.990234
1,3597.122314,22527.623047
1,3584.229492,22517.345703
1,3571.428467,22517.326172
1,3558.718750,22475.228516
1,3546.099365,22418.527344
1,3533.568848,22414.035156
1,3521.126709,22399.617188
1,3508.771973,22394.574219
1,3496.503418,22375.095703
1,3484.320557,22366.671875
1,3472.222168,22366.650391
1,3460.207520,22330.681641
1,3448.275879,22319.470703
1,3436.426025,22301.556641
1,3424.657471,22280.095703
1,3412.969238,22269.238281
1,3401.360596,22160.767578
1,3389.830566,22150.921875
1,3378.378418,22125.601562
1,3367.003418,22120.605469
1,3355.704590,22108.035156
1,3344.481689,22106.294922
1,3333.333252,22103.576172
1,3322.259033,22083.099609
1,3311.258301,22073.384766
1,3300.330078,22044.730469
1,3289.473633,22024.810547
1,3278.688477,22022.904297
1,3267.973877,22017.167969
1,3257.329102,22010.787109
1,3246.753174,22007.060547
1,3236.245850,22005.019531
1,3225.806396,21991.191406
1,3215.434082,21976.742188
1,3205.128174,21954.822266
1,3194.888184,21954.093750
1,3184.713379,21946.904297
1,3174.603271,21823.115234
1,3164.556885,21815.003906
1,3154.574219,21795.222656
1,3144.654053,21782.419922
1,3134.796143,21758.654297
1,3125.000000,21753.343750
1,3115.264893,21735.863281
1,3105.590088,21711.500000
1,3095.975342,21711.494141
1,3086.419678,21705.363281
1,3076.923096,21703.023438
1,3067.484619,21680.554688
1,3058.104004,21651.421875
1,3048.780518,21623.498047
1,3039.513672,21618.011719
1,3030.302979,21543.416016
1,3021.147949,21523.595703
1,3012.048096,21511.164062
1,3003.002930,21505.208984
1,2994.011963,21469.371094
1,2985.074707,21409.611328
1,2976.190430,21394.734375
1,2967.359131,21333.976562
1,2958.579834,21333.039062
1,2949.852539,21323.724609
1,2941.176514,21322.525391
1,2932.551270,21305.361328
1,2923.976562,21298.771484
1,2915.451904,21282.785156
1,2906.976807,21265.931641
1,2898.550781,21246.228516
1,2890.173340,21245.255859
1,2881.844482,21241.314453
1,2873.563232,21233.830078
1,2865.329590,21205.892578
1,2857.142822,21198.732422
1,2849.002930,21194.498047
1,2840.909180,21190.464844
1,2832.861084,21186.820312
1,2824.858643,21176.162109
1,2816.901367,21144.539062
1,2808.988770,21108.935547
1,2801.120361,21104.855469
1,2793.296143,21104.105469
1,2785.515381,21084.365234
1,2777.777832,21064.761719
1,2770.083008,21062.414062
1,2762.430908,21058.970703
1,2754.821045,21049.298828
1,2747.252686,21042.201172
1,2739.726074,21010.720703
1,2732.240479,20989.677734
1,2724.795654,20973.560547
1,2717.391357,20948.861328
1,2710.027100,20943.599609
1,2702.702637,20934.896484
1,2695.417725,20913.277344
1,2688.172119,20910.261719
1,2680.965088,20899.074219
1,2673.796875,20892.865234
1,2666.666748,20862.789062
1,2659.574463,20853.585938
1,2652.519775,20840.695312
1,2645.502686,20825.601562
1,2638.522461,20798.798828
1,2631.578857,20786.652344
1,2624.671875,20752.855469
1,2617.801025,20724.064453
1,2610.966064,20722.431641
1,2604.166748,20701.777344
1,2597.402588,20700.855469
1,2590.673584,20679.113281
1,2583.979248,20642.158203
1,2577.319580,20621.333984
1,2570.694092,20595.939453
1,2564.102539,20593.513672
1,2557.544678,20585.044922
1,2551.020508,20584.650391
1,2544.529297,20573.722656
1,2538.071045,20492.304688
1,2531.645508,20474.609375
1,2525.252441,20426.392578
1,2518.891602,20419.076172
1,2512.562744,20413.214844
1,2506.265625,20381.451172
1,2500.000000,20376.521484
1,2493.765625,20359.093750
1,2487.562256,20339.474609
1,2481.389648,20339.189453
1,2475.247559,20291.066406
1,2469.135742,20283.667969
1,2463.054199,20257.675781
1,2457.002441,20235.433594
1,2450.980469,20212.058594
1,2444.987793,20200.792969
1,2439.024414,20172.902344
1,2433.090088,20149.904297
1,2427.184570,20105.437500
1,2421.307617,20099.511719
1,2415.458984,20099.132812
1,2409.638672,20098.109375
1,2403.846191,20095.617188
1,2398.081543,20087.068359
1,2392.344482,20047.119141
1,2386.634766,20045.013672
1,2380.952393,20042.494141
1,2375.296875,20018.744141
1,2369.668213,19991.539062
1,2364.066162,19950.751953
1,2358.490479,19926.148438
1,2352.941162,19898.451172
1,2347.417725,19894.369141
1,2341.920410,19875.800781
1,2336.448486,19859.701172
1,2331.002441,19793.857422
1,2325.581299,19784.212891
1,2320.185547,19780.796875
1,2314.814697,19774.242188
1,2309.468750,19737.039062
1,2304.147461,19729.333984
1,2298.850586,19728.580078
1,2293.577881,19654.125000
1,2288.329590,19653.404297
1,2283.104980,19646.625000
1,2277.904297,19611.281250
1,2272.727295,19594.869141
1,2267.573730,19589.490234
1,2262.443359,19588.500000
1,2257.336426,19557.052734
1,2252.252197,19556.988281
1,2247.190918,19549.791016
1,2242.152588,19540.208984
1,2237.136475,19528.123047
1,2232.142822,19519.568359
1,2227.171387,19464.830078
1,2222.222168,19462.833984
1,2217.294922,19430.585938
1,2212.389404,19412.039062
1,2207.505615,19410.955078
1,2202.643066,19410.734375
1,2197.802246,19409.730469
1,2192.982422,19400.406250
1,2188.183838,19387.435547
1,2183.406006,19359.875000
1,2178.649170,19315.501953
1,2173.913086,19308.785156
1,2169.197510,19304.919922
1,2164.502197,19295.162109
1,2159.827148,19287.453125
1,2155.172363,19257.214844
1,2150.537598,19248.386719
1,2145.922852,19239.519531
1,2141.327637,19238.974609
1,2136.752197,19236.230469
1,2132.196045,19233.974609
1,2127.659668,19232.167969
1,2123.142334,19215.859375
1,2118.644043,19173.732422
1,2114.164795,19161.080078
1,2109.704590,19128.050781
1,2105.263184,19112.554688
1,2100.840332,19109.443359
1,2096.436035,19053.880859
1,2092.050293,19052.431641
1,2087.682617,19037.574219
1,2083.333252,19017.199219
1,2079.002197,18987.876953
1,2074.688721,18968.388672
1,2070.393311,18951.253906
1,2066.115723,18932.060547
1,2061.855713,18908.607422
1,2057.613281,18898.847656
1,2053.388184,18882.048828
1,2049.180420,18863.320312
1,2044.989746,18862.589844
1,2040.816284,18843.914062
1,2036.659912,18830.822266
1,2032.520386,18823.705078
1,2028.397583,18803.496094
1,2024.291504,18800.955078
1,2020.202026,18780.947266
1,2016.129028,18768.603516
1,2012.072388,18751.007812
1,2008.032104,18736.808594
1,2004.008057,18670.689453
1,2000.000000,18657.841797
1,1996.007935,18655.837891
1,1992.031860,18654.140625
1,1988.071533,18630.109375
1,1984.126953,18629.853516
1,1980.197998,18622.324219
1,1976.284546,18616.941406
1,1972.386597,18613.759766
1,1968.503906,18613.623047
1,1964.636597,18607.939453
1,1960.784302,18601.568359
1,1956.947144,18594.621094
1,1953.125000,18570.843750
1,1949.317749,18563.388672
1,1945.525269,18557.263672
1,1941.747559,18556.109375
1,1937.984497,18556.095703
1,1934.235962,18534.205078
1,1930.501953,18518.542969
1,1926.782227,18474.808594
1,1923.076904,18458.333984
1,1919.385742,18451.630859
1,1915.708862,18436.285156
1,1912.045898,18415.222656
1,1908.396973,18410.791016
1,1904.761963,18371.986328
1,1901.140625,18365.851562
1,1897.533203,18355.214844
1,1893.939453,18346.832031
1,1890.359131,18342.990234
1,1886.792480,18341.669922
1,1883.239136,18328.458984
1,1879.699219,18325.863281
1,1876.172607,18319.931641
1,1872.659180,18312.337891
1,1869.158936,18302.541016
1,1865.671631,18299.332031
1,1862.197388,18275.173828
1,1858.736084,18253.238281
1,1855.287598,18253.189453
1,1851.851807,18250.751953
1,1848.428833,18250.597656
1,1845.018433,18242.718750
1,1841.620605,18222.369141
1,1838.235352,18217.421875
1,1834.862427,18217.310547
1,1831.501831,18200.351562
1,1828.153564,18199.865234
1,1824.817505,18194.693359
1,1821.493652,18182.423828
1,1818.181763,18160.433594
1,1814.882080,18157.617188
1,1811.594238,18155.244141
1,1808.318237,18150.773438
1,1805.054199,18147.515625
1,1801.801758,18128.205078
1,1798.561157,18128.160156
1,1795.332153,18087.267578
1,1792.114746,18084.013672
1,1788.908813,18068.007812
1,1785.714233,18029.468750
1,1782.531250,18022.111328
1,1779.359375,18006.585938
1,1776.198975,17988.044922
1,1773.049683,17983.451172
1,1769.911499,17957.806641
1,1766.784424,17934.015625
1,1763.668457,17931.689453
1,1760.563354,17930.923828
1,1757.469238,17919.244141
1,1754.385986,17911.515625
1,1751.313477,17910.986328
1,1748.251709,17898.687500
1,1745.200684,17892.259766
1,1742.160278,17891.517578
1,1739.130493,17877.521484
1,1736.111084,17861.400391
1,1733.102295,17852.505859
1,1730.103760,17833.148438
1,1727.115723,17831.578125
1,1724.137939,17824.998047
1,1721.170410,17798.556641
1,1718.213013,17780.572266
1,1715.265869,17777.099609
1,1712.328735,17771.769531
1,1709.401733,17759.123047
1,1706.484619,17750.666016
1,1703.577515,17745.906250
1,1700.680298,17741.431641
1,1697.792847,17732.541016
1,1694.915283,17724.316406
1,1692.047363,17695.369141
1,1689.189209,17694.437500
1,1686.340698,17618.835938
1,1683.501709,17600.511719
1,1680.672241,17594.505859
1,1677.852295,17576.345703
1,1675.041870,17569.984375
1,1672.240845,17545.714844
1,1669.449097,17536.435547
1,1666.666626,17530.189453
1,1663.893555,17503.062500
1,1661.129517,17466.212891
1,1658.374756,17430.390625
1,1655.629150,17424.533203
1,1652.892578,17417.240234
1,1650.165039,17405.207031
1,1647.446411,17399.478516
1,1644.736816,17398.841797
1,1642.036133,17397.197266
1,1639.344238,17394.648438
1,1636.661255,17392.068359
1,1633.986938,17343.580078
1,1631.321411,17329.169922
1,1628.664551,17295.851562
1,1626.016235,17291.826172
1,1623.376587,17281.757812
1,1620.745483,17255.408203
1,1618.122925,17241.929688
1,1615.508911,17238.101562
1,1612.903198,17230.263672
1,1610.305908,17218.699219
1,1607.717041,17215.232422
1,1605.136475,17210.214844
1,1602.564087,17204.542969
1,1600.000000,17203.298828
1,1597.444092,17180.242188
1,1594.896362,17144.976562
1,1592.356689,17125.732422
1,1589.825073,17086.701172
1,1587.301636,17079.291016
1,1584.786011,17076.693359
1,1582.278442,17061.363281
1,1579.778809,17043.158203
1,1577.287109,17020.525391
1,1574.803101,17010.375000
1,1572.327026,17006.566406
1,1569.858765,16989.964844
1,1567.398071,16978.904297
1,1564.945190,16966.792969
1,1562.500000,16957.421875
1,1560.062378,16945.208984
1,1557.632446,16939.972656
1,1555.209961,16934.125000
1,1552.795044,16933.812500
1,1550.387573,16921.378906
1,1547.987671,16912.750000
1,1545.595093,16896.324219
1,1543.209839,16890.058594
1,1540.832031,16884.816406
1,1538.461548,16881.167969
1,1536.098267,16856.996094
1,1533.742310,16823.222656
1,1531.393555,16815.191406
1,1529.052002,16772.695312
1,1526.717529,16753.353516
1,1524.390259,16744.769531
1,1522.070068,16743.703125
1,1519.756836,16734.933594
1,1517.450684,16725.386719
1,1515.151489,16722.093750
1,1512.859253,16719.404297
1,1510.573975,16679.416016
1,1508.295654,16659.953125
1,1506.024048,16649.882812
1,1503.759399,16642.640625
1,1501.501465,16623.757812
1,1499.250366,16603.984375
1,1497.005981,16597.171875
1,1494.768311,16589.916016
1,1492.537354,16585.671875
1,1490.312988,16584.835938
1,1488.095215,16523.466797
1,1485.884155,16515.980469
1,1483.679565,16494.457031
1,1481.481445,16492.707031
1,1479.289917,16485.933594
1,1477.104858,16481.601562
1,1474.926270,16477.859375
1,1472.754028,16461.964844
1,1470.588257,16452.611328
1,1468.428833,16452.476562
1,1466.275635,16445.003906
1,1464.128784,16440.330078
1,1461.988281,16429.310547
1,1459.854004,16424.302734
1,1457.725952,16416.687500
1,1455.604126,16411.349609
1,1453.488403,16405.173828
1,1451.378784,16401.150391
1,1449.275391,16389.505859
1,1447.177979,16376.958984
1,1445.086670,16375.623047
1,1443.001465,16371.080078
1,1440.922241,16323.242188
1,1438.848877,16313.225586
1,1436.781616,16267.305664
1,1434.720215,16228.122070
1,1432.664795,16206.933594
1,1430.615112,16184.841797
1,1428.571411,16164.190430
1,1426.533569,16144.941406
1,1424.501465,16121.130859
1,1422.475098,16117.727539
1,1420.454590,16089.456055
1,1418.439697,16088.217773
1,1416.430542,16087.568359
1,1414.427124,16082.453125
1,1412.429321,16073.657227
1,1410.437256,16068.247070
1,1408.450684,16064.038086
1,1406.469727,16030.773438
1,1404.494385,16022.285156
1,1402.524536,16020.891602
1,1400.560181,16013.879883
1,1398.601440,16012.341797
1,1396.648071,16007.553711
1,1394.700195,16000.003906
1,1392.757690,15995.679688
1,1390.820557,15983.907227
1,1388.888916,15979.964844
1,1386.962524,15961.648438
1,1385.041504,15949.217773
1,1383.125854,15940.000000
1,1381.215454,15924.585938
1,1379.310303,15905.572266
1,1377.410522,15881.490234
1,1375.515869,15865.306641
1,1373.626343,15855.725586
1,1371.742065,15849.422852
1,1369.863037,15843.310547
1,1367.989014,15833.304688
1,1366.120239,15826.297852
1,1364.256470,15815.360352
1,1362.397827,15782.668945
1,1360.544189,15779.374023
1,1358.695679,15775.942383
1,1356.852051,15770.496094
1,1355.013550,15741.151367
1,1353.179932,15740.371094
1,1351.351318,15724.395508
1,1349.527710,15721.288086
1,1347.708862,15712.389648
1,1345.895020,15711.457031
1,1344.086060,15690.214844
1,1342.281860,15665.952148
1,1340.482544,15662.840820
1,1338.688110,15634.205078
1,1336.898438,15630.940430
1,1335.113525,15630.740234
1,1333.333374,15624.398438
1,1331.557983,15620.437500
1,1329.787231,15620.403320
1,1328.021240,15618.026367
1,1326.259888,15595.879883
1,1324.503296,15511.982422
1,1322.751343,15476.501953
1,1321.003906,15476.045898
1,1319.261230,15469.481445
1,1317.523071,15465.375977
1,1315.789429,15462.514648
1,1314.060425,15455.479492
1,1312.335938,15431.648438
1,1310.615967,15423.573242
1,1308.900513,15416.759766
1,1307.189575,15402.477539
1,1305.483032,15371.603516
1,1303.781006,15355.980469
1,1302.083374,15351.101562
1,1300.390137,15348.095703
1,1298.701294,15341.851562
1,1297.016846,15338.499023
1,1295.336792,15329.951172
1,1293.661011,15323.257812
1,1291.989624,15315.675781
1,1290.322632,15299.368164
1,1288.659790,15297.556641
1,1287.001343,15293.700195
1,1285.347046,15288.376953
1,1283.697021,15271.600586
1,1282.051270,15271.368164
1,1280.409790,15256.354492
1,1278.772339,15246.256836
1,1277.139160,15236.290039
1,1275.510254,15227.554688
1,1273.885376,15227.540039
1,1272.264648,15198.282227
1,1270.648071,15178.855469
1,1269.035522,15175.647461
1,1267.427124,15168.538086
1,1265.822754,15149.667969
1,1264.222534,15128.309570
1,1262.626221,15112.983398
1,1261.034058,15083.713867
1,1259.445801,15075.624023
1,1257.861694,15048.851562
1,1256.281372,15046.545898
1,1254.705200,15022.129883
1,1253.132812,15020.838867
1,1251.564453,14993.367188
1,1250.000000,14981.724609
1,1248.439453,14976.882812
1,1246.882812,14945.858398
1,1245.329956,14941.917969
1,1243.781128,14904.055664
1,1242.236084,14899.786133
1,1240.694824,14898.066406
1,1239.157349,14890.320312
1,1237.623779,14872.324219
1,1236.093994,14861.877930
1,1234.567871,14859.089844
1,1233.045654,14809.537109
1,1231.527100,14797.584961
1,1230.012329,14795.734375
1,1228.501221,14743.341797
1,1226.993896,14739.732422
1,1225.490234,14731.574219
1,1223.990234,14711.691406
1,1222.493896,14706.186523
1,1221.001221,14704.561523
1,1219.512207,14686.288086
1,1218.026855,14680.771484
1,1216.545044,14679.726562
1,1215.066772,14678.260742
1,1213.592285,14675.222656
1,1212.121216,14661.553711
1,1210.653809,14658.339844
1,1209.189819,14653.764648
1,1207.729492,14647.284180
1,1206.272583,14640.997070
1,1204.819336,14630.404297
1,1203.369385,14629.734375
1,1201.923096,14581.834961
1,1200.480225,14572.578125
1,1199.040771,14563.220703
1,1197.604736,14555.944336
1,1196.172241,14541.223633
1,1194.743164,14538.163086
1,1193.317383,14507.100586
1,1191.895142,14484.791016
1,1190.476196,14484.474609
1,1189.060669,14479.978516
1,1187.648438,14476.527344
1,1186.239624,14470.249023
1,1184.834106,14458.621094
1,1183.432007,14457.517578
1,1182.033081,14438.342773
1,1180.637573,14433.084961
1,1179.245239,14429.513672
1,1177.856323,14426.365234
1,1176.470581,14416.396484
1,1175.088135,14412.515625
1,1173.708862,14411.906250
1,1172.332886,14409.372070
1,1170.960205,14401.232422
1,1169.590698,14388.832031
1,1168.224243,14354.941406
1,1166.861084,14342.573242
1,1165.501221,14337.921875
1,1164.144409,14337.135742
1,1162.790649,14335.764648
1,1161.440186,14314.820312
1,1160.092773,14282.453125
1,1158.748535,14280.338867
1,1157.407349,14277.310547
1,1156.069336,14273.774414
1,1154.734375,14269.158203
1,1153.402588,14263.375977
1,1152.073730,14258.750977
1,1150.748047,14240.533203
1,1149.425293,14232.402344
1,1148.105591,14216.972656
1,1146.788940,14211.949219
1,1145.475342,14194.636719
1,1144.164795,14194.429688
1,1142.857178,14185.989258
1,1141.552490,14183.019531
1,1140.250854,14170.147461
1,1138.952148,14169.157227
1,1137.656372,14166.610352
1,1136.363647,14161.583008
1,1135.073730,14154.849609
1,1133.786865,14140.139648
1,1132.502808,14127.793945
1,1131.221680,14124.737305
1,1129.943481,14108.161133
1,1128.668213,14098.893555
1,1127.395752,14088.754883
1,1126.126099,14087.083008
1,1124.859375,14074.463867
1,1123.595459,14072.480469
1,1122.334473,14066.359375
1,1121.076294,14060.486328
1,1119.820801,14056.568359
1,1118.568237,14055.118164
1,1117.318481,14034.262695
1,1116.071411,14032.239258
1,1114.827148,14027.129883
1,1113.585693,14003.998047
1,1112.347046,13999.310547
1,1111.111084,13994.995117
1,1109.877930,13993.505859
1,1108.647461,13984.684570
1,1107.419678,13973.060547
1,1106.194702,13957.916016
1,1104.972412,13943.316406
1,1103.752808,13934.497070
1,1102.535889,13924.101562
1,1101.321533,13919.743164
1,1100.109985,13919.089844
1,1098.901123,13918.415039
1,1097.694824,13890.612305
1,1096.491211,13890.277344
1,1095.290283,13878.517578
1,1094.091919,13877.023438
1,1092.896118,13864.318359
1,1091.703003,13859.627930
1,1090.512573,13850.911133
1,1089.324585,13835.796875
1,1088.139282,13835.284180
1,1086.956543,13800.734375
1,1085.776367,13788.083008
1,1084.598755,13777.580078
1,1083.423584,13772.447266
1,1082.251099,13764.263672
1,1081.081055,13755.418945
1,1079.913574,13754.401367
1,1078.748657,13738.783203
1,1077.586182,13737.643555
1,1076.426270,13734.328125
1,1075.268799,13730.919922
1,1074.113892,13720.439453
1,1072.961426,13711.192383
1,1071.811401,13683.561523
1,1070.663818,13679.714844
1,1069.518677,13673.216797
1,1068.376099,13648.939453
1,1067.235840,13647.447266
1,1066.098022,13644.985352
1,1064.962769,13630.052734
1,1063.829834,13625.329102
1,1062.699219,13613.082031
1,1061.571167,13600.929688
1,1060.445435,13594.749023
1,1059.322021,13594.078125
1,1058.201050,13588.170898
1,1057.082397,13579.490234
1,1055.966187,13567.928711
1,1054.852295,13564.320312
1,1053.740723,13535.041992
1,1052.631592,13529.364258
1,1051.524658,13520.032227
1,1050.420166,13514.290039
1,1049.317993,13502.987305
1,1048.218018,13502.041016
1,1047.120361,13499.591797
1,1046.025146,13488.583984
1,1044.932129,13482.456055
1,1043.841309,13481.933594
1,1042.752808,13457.223633
1,1041.666626,13448.307617
1,1040.582764,13429.713867
1,1039.501099,13415.020508
1,1038.421631,13395.230469
1,1037.344360,13373.594727
1,1036.269409,13370.693359
1,1035.196655,13369.599609
1,1034.126221,13362.967773
1,1033.057861,13358.165039
1,1031.991699,13318.416016
1,1030.927856,13317.078125
1,1029.866089,13311.715820
1,1028.806641,13302.469727
1,1027.749268,13300.294922
1,1026.694092,13292.688477
1,1025.640991,13289.256836
1,1024.590210,13277.411133
1,1023.541443,13257.459961
1,1022.494873,13245.558594
1,1021.450439,13243.979492
1,1020.408142,13234.268555
1,1019.367981,13214.123047
1,1018.329956,13213.926758
1,1017.294006,13213.222656
1,1016.260193,13199.346680
1,1015.228455,13187.278320
1,1014.198792,13181.634766
1,1013.171204,13169.770508
1,1012.145752,13161.915039
1,1011.122375,13140.371094
1,1010.101013,13137.938477
1,1009.081726,13135.077148
1,1008.064514,13134.611328
1,1007.049316,13129.626953
1,1006.036194,13112.750977
1,1005.025146,13110.758789
1,1004.016052,13089.654297
1,1003.009033,13080.691406
1,1002.004028,13060.583984
