Summary_id, return_period, Loss
1, 21.598272,16670.632812
1, 21.551723,16662.003906
1, 21.505377,16652.851562
1, 21.459227,16642.425781
1, 21.413277,16637.576172
1, 21.367521,16624.375000
1, 21.321962,16614.736328
1, 21.276596,16590.017578
1, 21.231422,16580.255859
1, 21.186441,16561.968750
1, 21.141649,16559.517578
1, 21.097046,16553.523438
1, 21.052631,16550.714844
1, 21.008404,16513.976562
1, 20.964361,16510.007812
1, 20.920502,16503.720703
1, 20.876827,16503.052734
1, 20.833334,16461.121094
1, 20.790020,16355.641602
1, 20.746887,16352.915039
1, 20.703934,16338.508789
1, 20.661158,16331.136719
1, 20.618557,16320.002930
1, 20.576132,16314.652344
1, 20.533880,16304.412109
1, 20.491804,16302.964844
1, 20.449898,16291.362305
1, 20.408163,16283.025391
1, 20.366598,16256.454102
1, 20.325203,16255.281250
1, 20.283976,16226.663086
1, 20.242914,16226.407227
1, 20.202021,16216.495117
1, 20.161291,16205.858398
1, 20.120724,16193.171875
1, 20.080320,16179.307617
1, 20.040081,16139.299805
1, 20.000000,16128.599609
1, 19.960079,16113.560547
1, 19.920319,16098.553711
1, 19.880716,16098.186523
1, 19.841270,16072.589844
1, 19.801981,16069.504883
1, 19.762846,16056.995117
1, 19.723866,16051.469727
1, 19.685040,16037.405273
1, 19.646366,16035.665039
1, 19.607843,16024.094727
1, 19.569471,16016.028320
1, 19.531250,16011.912109
1, 19.493177,15968.292969
1, 19.455254,15958.800781
1, 19.417477,15898.711914
1, 19.379845,15888.898438
1, 19.342360,15882.661133
1, 19.305019,15878.252930
1, 19.267822,15874.395508
1, 19.230770,15864.731445
1, 19.193857,15863.641602
1, 19.157087,15863.290039
1, 19.120459,15846.208984
1, 19.083969,15839.240234
1, 19.047619,15812.880859
1, 19.011406,15809.217773
1, 18.975332,15806.980469
1, 18.939394,15805.680664
1, 18.903591,15798.554688
1, 18.867924,15791.187500
1, 18.832392,15784.805664
1, 18.796993,15780.300781
1, 18.761726,15777.044922
1, 18.726591,15774.277344
1, 18.691589,15764.527344
1, 18.656717,15759.431641
1, 18.621973,15727.010742
1, 18.587360,15705.612305
1, 18.552876,15703.379883
1, 18.518518,15699.872070
1, 18.484289,15693.070312
1, 18.450184,15687.766602
1, 18.416206,15669.499023
1, 18.382353,15663.982422
1, 18.348623,15634.085938
1, 18.315018,15624.746094
1, 18.281536,15613.003906
1, 18.248175,15610.943359
1, 18.214935,15610.367188
1, 18.181818,15579.921875
1, 18.148821,15558.438477
1, 18.115942,15501.030273
1, 18.083183,15472.079102
1, 18.050541,15450.323242
1, 18.018019,15445.648438
1, 17.985611,15418.990234
1, 17.953321,15418.471680
1, 17.921146,15405.347656
1, 17.889088,15403.504883
1, 17.857143,15397.205078
1, 17.825312,15389.729492
1, 17.793594,15389.316406
1, 17.761990,15362.224609
1, 17.730497,15358.791016
1, 17.699116,15325.457031
1, 17.667845,15324.523438
1, 17.636684,15306.044922
1, 17.605635,15299.013672
1, 17.574692,15289.355469
1, 17.543859,15276.928711
1, 17.513134,15234.254883
1, 17.482517,15228.423828
1, 17.452007,15206.890625
1, 17.421602,15196.514648
1, 17.391304,15176.368164
1, 17.361111,15175.613281
1, 17.331022,15156.645508
1, 17.301039,15150.558594
1, 17.271156,15129.349609
1, 17.241379,15110.440430
1, 17.211704,15109.490234
1, 17.182131,15100.222656
1, 17.152658,15093.661133
1, 17.123287,15089.371094
1, 17.094017,15083.272461
1, 17.064846,15057.846680
1, 17.035774,15056.029297
1, 17.006804,15046.762695
1, 16.977928,15046.638672
1, 16.949152,15035.600586
1, 16.920473,15021.922852
1, 16.891891,15000.587891
1, 16.863407,14997.153320
1, 16.835016,14978.508789
1, 16.806723,14969.271484
1, 16.778524,14955.289062
1, 16.750420,14918.997070
1, 16.722408,14918.213867
1, 16.694490,14898.484375
1, 16.666666,14892.493164
1, 16.638935,14886.484375
1, 16.611296,14856.983398
1, 16.583748,14813.638672
1, 16.556292,14794.638672
1, 16.528925,14762.247070
1, 16.501650,14754.864258
1, 16.474464,14739.657227
1, 16.447369,14735.790039
1, 16.420361,14731.087891
1, 16.393442,14707.559570
1, 16.366611,14706.928711
1, 16.339869,14693.330078
1, 16.313213,14690.346680
1, 16.286646,14686.519531
1, 16.260162,14633.372070
1, 16.233767,14628.715820
1, 16.207455,14625.635742
1, 16.181231,14615.477539
1, 16.155088,14606.918945
1, 16.129032,14602.439453
1, 16.103060,14576.563477
1, 16.077171,14570.764648
1, 16.051365,14570.524414
1, 16.025640,14568.002930
1, 16.000000,14540.820312
1, 15.974441,14532.405273
1, 15.948963,14522.714844
1, 15.923567,14521.273438
1, 15.898252,14498.305664
1, 15.873015,14491.581055
1, 15.847860,14481.961914
1, 15.822784,14478.235352
1, 15.797789,14471.674805
1, 15.772871,14469.461914
1, 15.748032,14466.383789
1, 15.723270,14464.127930
1, 15.698587,14460.319336
1, 15.673982,14453.463867
1, 15.649452,14446.049805
1, 15.625000,14439.834961
1, 15.600624,14432.995117
1, 15.576324,14430.485352
1, 15.552099,14375.155273
1, 15.527950,14364.882812
1, 15.503876,14364.334961
1, 15.479877,14338.950195
1, 15.455951,14328.647461
1, 15.432098,14318.962891
1, 15.408320,14298.504883
1, 15.384615,14297.663086
1, 15.360983,14297.541016
1, 15.337423,14281.079102
1, 15.313935,14277.657227
1, 15.290520,14270.956055
1, 15.267176,14256.841797
1, 15.243902,14254.418945
1, 15.220700,14253.241211
1, 15.197568,14244.321289
1, 15.174507,14231.072266
1, 15.151515,14214.300781
1, 15.128593,14212.443359
1, 15.105741,14197.104492
1, 15.082956,14191.878906
1, 15.060241,14190.786133
1, 15.037594,14176.125977
1, 15.015015,14174.791992
1, 14.992504,14144.375000
1, 14.970060,14122.385742
1, 14.947683,14104.402344
1, 14.925373,14100.699219
1, 14.903130,14082.953125
1, 14.880953,14079.911133
1, 14.858841,14062.381836
1, 14.836795,14056.871094
1, 14.814815,14056.361328
1, 14.792899,14032.671875
1, 14.771049,13996.352539
1, 14.749263,13995.649414
1, 14.727541,13994.477539
1, 14.705882,13973.177734
1, 14.684288,13955.883789
1, 14.662757,13952.791992
1, 14.641289,13949.348633
1, 14.619883,13944.952148
1, 14.598540,13918.489258
1, 14.577259,13907.774414
1, 14.556041,13899.971680
1, 14.534883,13866.865234
1, 14.513788,13851.850586
1, 14.492754,13839.488281
1, 14.471780,13798.064453
1, 14.450867,13783.878906
1, 14.430015,13782.061523
1, 14.409222,13781.992188
1, 14.388489,13779.906250
1, 14.367816,13766.368164
1, 14.347202,13757.445312
1, 14.326648,13753.940430
1, 14.306151,13749.576172
1, 14.285714,13746.377930
1, 14.265335,13742.184570
1, 14.245014,13736.187500
1, 14.224751,13720.146484
1, 14.204545,13698.413086
1, 14.184397,13695.441406
1, 14.164306,13670.423828
1, 14.144272,13663.825195
1, 14.124293,13660.249023
1, 14.104372,13659.107422
1, 14.084507,13628.590820
1, 14.064697,13625.686523
1, 14.044944,13625.133789
1, 14.025246,13609.883789
1, 14.005602,13604.816406
1, 13.986014,13598.016602
1, 13.966480,13594.879883
1, 13.947001,13588.594727
1, 13.927577,13577.986328
1, 13.908206,13570.789062
1, 13.888889,13562.562500
1, 13.869625,13557.106445
1, 13.850415,13544.710938
1, 13.831259,13539.817383
1, 13.812155,13539.411133
1, 13.793103,13537.251953
1, 13.774105,13529.641602
1, 13.755158,13523.253906
1, 13.736263,13521.694336
1, 13.717422,13519.310547
1, 13.698630,13518.886719
1, 13.679891,13512.044922
1, 13.661202,13501.250000
1, 13.642565,13501.057617
1, 13.623979,13498.588867
1, 13.605442,13465.035156
1, 13.586957,13455.200195
1, 13.568521,13453.714844
1, 13.550136,13445.763672
1, 13.531799,13428.977539
1, 13.513514,13425.455078
1, 13.495276,13405.789062
1, 13.477089,13393.622070
1, 13.458950,13362.913086
1, 13.440860,13360.778320
1, 13.422819,13352.112305
1, 13.404826,13342.956055
1, 13.386881,13313.829102
1, 13.368984,13312.985352
1, 13.351135,13299.967773
1, 13.333333,13298.286133
1, 13.315579,13296.321289
1, 13.297873,13288.176758
1, 13.280212,13281.250977
1, 13.262600,13278.388672
1, 13.245033,13241.637695
1, 13.227513,13233.664062
1, 13.210040,13227.798828
1, 13.192612,13221.935547
1, 13.175231,13210.097656
1, 13.157895,13208.223633
1, 13.140604,13189.345703
1, 13.123360,13187.780273
1, 13.106160,13186.085938
1, 13.089005,13153.059570
1, 13.071896,13141.866211
1, 13.054831,13131.537109
1, 13.037809,13125.729492
1, 13.020833,13100.895508
1, 13.003901,13100.743164
1, 12.987013,13095.461914
1, 12.970169,13094.323242
1, 12.953368,13089.692383
1, 12.936610,13085.051758
1, 12.919897,13081.524414
1, 12.903226,13073.268555
1, 12.886598,13059.436523
1, 12.870013,13054.043945
1, 12.853471,13050.694336
1, 12.836970,13049.801758
1, 12.820513,13027.950195
1, 12.804097,13027.884766
1, 12.787724,13026.198242
1, 12.771392,13003.432617
1, 12.755102,12989.480469
1, 12.738853,12988.337891
1, 12.722647,12971.751953
1, 12.706480,12946.399414
1, 12.690355,12942.764648
1, 12.674272,12936.153320
1, 12.658228,12928.402344
1, 12.642225,12917.603516
1, 12.626263,12915.806641
1, 12.610340,12915.652344
1, 12.594459,12915.506836
1, 12.578616,12915.153320
1, 12.562814,12912.004883
1, 12.547051,12906.007812
1, 12.531328,12883.282227
1, 12.515645,12874.594727
1, 12.500000,12869.951172
1, 12.484394,12867.453125
1, 12.468828,12839.260742
1, 12.453300,12831.458984
1, 12.437811,12824.785156
1, 12.422360,12823.092773
1, 12.406948,12821.790039
1, 12.391574,12818.587891
1, 12.376238,12806.708008
1, 12.360939,12802.146484
1, 12.345679,12790.063477
1, 12.330456,12788.565430
1, 12.315271,12787.158203
1, 12.300123,12768.069336
1, 12.285012,12732.745117
1, 12.269938,12708.982422
1, 12.254902,12698.905273
1, 12.239902,12692.986328
1, 12.224939,12692.158203
1, 12.210012,12689.833008
1, 12.195122,12677.920898
1, 12.180268,12673.012695
1, 12.165450,12658.467773
1, 12.150668,12642.663086
1, 12.135922,12626.417969
1, 12.121212,12620.934570
1, 12.106538,12617.184570
1, 12.091898,12616.924805
1, 12.077294,12615.237305
1, 12.062726,12608.536133
1, 12.048193,12601.256836
1, 12.033694,12593.124023
1, 12.019231,12581.747070
1, 12.004802,12580.540039
1, 11.990408,12561.276367
1, 11.976048,12559.360352
1, 11.961722,12558.032227
1, 11.947432,12538.449219
1, 11.933174,12530.438477
1, 11.918951,12506.379883
1, 11.904762,12504.774414
1, 11.890607,12503.790039
1, 11.876485,12497.726562
1, 11.862396,12488.125000
1, 11.848341,12483.624023
1, 11.834319,12474.110352
1, 11.820331,12462.016602
1, 11.806376,12456.232422
1, 11.792453,12430.969727
1, 11.778563,12421.542969
1, 11.764706,12411.760742
1, 11.750881,12407.955078
1, 11.737089,12390.162109
1, 11.723330,12388.374023
1, 11.709601,12386.581055
1, 11.695907,12382.328125
1, 11.682243,12380.258789
1, 11.668612,12374.352539
1, 11.655012,12374.316406
1, 11.641443,12368.358398
1, 11.627907,12361.772461
1, 11.614402,12359.154297
1, 11.600928,12350.793945
1, 11.587485,12350.743164
1, 11.574074,12349.536133
1, 11.560694,12349.487305
1, 11.547344,12346.913086
1, 11.534025,12346.772461
1, 11.520738,12344.199219
1, 11.507480,12343.826172
1, 11.494253,12341.606445
1, 11.481056,12329.902344
1, 11.467890,12327.712891
1, 11.454754,12314.614258
1, 11.441648,12309.418945
1, 11.428572,12288.790039
1, 11.415525,12280.340820
1, 11.402509,12279.782227
1, 11.389522,12276.441406
1, 11.376564,12274.691406
1, 11.363636,12274.384766
1, 11.350738,12268.429688
1, 11.337869,12266.512695
1, 11.325028,12262.591797
1, 11.312217,12258.952148
1, 11.299435,12242.727539
1, 11.286682,12240.580078
1, 11.273957,12236.347656
1, 11.261261,12230.266602
1, 11.248594,12229.505859
1, 11.235955,12226.329102
1, 11.223345,12221.252930
1, 11.210762,12219.465820
1, 11.198208,12216.858398
1, 11.185682,12202.502930
1, 11.173184,12198.331055
1, 11.160714,12197.810547
1, 11.148272,12190.142578
1, 11.135858,12166.514648
1, 11.123470,12165.752930
1, 11.111111,12162.765625
1, 11.098779,12147.448242
1, 11.086474,12142.749023
1, 11.074197,12138.398438
1, 11.061947,12134.217773
1, 11.049724,12134.023438
1, 11.037528,12107.776367
1, 11.025358,12105.783203
1, 11.013216,12105.021484
1, 11.001101,12097.245117
1, 10.989011,12088.205078
1, 10.976949,12068.390625
1, 10.964912,12067.469727
1, 10.952903,12063.450195
1, 10.940919,12034.305664
1, 10.928962,12033.945312
1, 10.917030,12033.614258
1, 10.905126,12032.166016
1, 10.893247,12025.910156
1, 10.881392,12021.375000
1, 10.869565,12018.142578
1, 10.857763,12002.876953
1, 10.845987,11984.346680
1, 10.834236,11981.961914
1, 10.822511,11978.285156
1, 10.810811,11967.547852
1, 10.799136,11960.945312
1, 10.787486,11952.904297
1, 10.775862,11947.056641
1, 10.764262,11945.059570
1, 10.752688,11941.791016
1, 10.741138,11934.314453
1, 10.729613,11930.878906
1, 10.718114,11911.312500
1, 10.706638,11892.825195
1, 10.695188,11891.383789
1, 10.683761,11882.355469
1, 10.672359,11881.320312
1, 10.660981,11879.074219
1, 10.649628,11865.585938
1, 10.638298,11863.206055
1, 10.626992,11851.531250
1, 10.615711,11847.075195
1, 10.604454,11834.504883
1, 10.593221,11818.526367
1, 10.582010,11813.030273
1, 10.570825,11811.227539
1, 10.559662,11807.511719
1, 10.548523,11805.092773
1, 10.537408,11792.249023
1, 10.526316,11790.595703
1, 10.515247,11787.005859
1, 10.504202,11770.316406
1, 10.493179,11758.050781
1, 10.482181,11751.255859
1, 10.471204,11750.083008
1, 10.460251,11747.578125
1, 10.449321,11743.111328
1, 10.438414,11730.038086
1, 10.427528,11724.521484
1, 10.416667,11722.673828
1, 10.405828,11706.442383
1, 10.395010,11705.074219
1, 10.384216,11703.646484
1, 10.373444,11686.965820
1, 10.362695,11675.229492
1, 10.351967,11672.013672
1, 10.341262,11671.677734
1, 10.330579,11663.599609
1, 10.319918,11652.061523
1, 10.309278,11650.476562
1, 10.298661,11649.625977
1, 10.288066,11646.984375
1, 10.277493,11641.054688
1, 10.266940,11631.830078
1, 10.256411,11621.756836
1, 10.245902,11617.901367
1, 10.235415,11615.787109
1, 10.224949,11608.897461
1, 10.214504,11596.497070
1, 10.204082,11578.458984
1, 10.193680,11569.563477
1, 10.183299,11558.349609
1, 10.172940,11548.662109
1, 10.162601,11546.101562
1, 10.152285,11532.807617
1, 10.141988,11529.062500
1, 10.131712,11528.512695
1, 10.121457,11517.197266
1, 10.111223,11510.906250
1, 10.101010,11505.933594
1, 10.090817,11495.476562
1, 10.080646,11491.083984
1, 10.070494,11479.718750
1, 10.060362,11466.913086
1, 10.050251,11462.370117
1, 10.040160,11458.183594
1, 10.030090,11426.653320
