summary_id,type,event_id,mean,standard_deviation,exposure_value
2,1,1400054,0.000000,0,209082.500000
2,2,1400054,90.738708,567.593384,209082.500000
1,1,1400086,267.358032,0,221508.265625
1,2,1400086,2362.708008,4307.349121,221508.265625
2,1,1400086,2195.596680,0,370930.437500
2,2,1400086,5093.136719,7539.603516,370930.437500
1,1,1400098,0.000000,0,390537.656250
1,2,1400098,2015.287231,3206.866943,390537.656250
2,1,1400098,0.000000,0,652646.062500
2,2,1400098,4297.960449,5897.003418,652646.062500
1,1,1400133,0.000000,0,124399.507812
1,2,1400133,0.000000,0.000000,124399.507812
2,1,1400133,0.000000,0,209082.500000
2,2,1400133,0.000000,0.000000,209082.500000
1,1,1400184,6593.483398,0,556532.625000
1,2,1400184,10109.599609,7300.803711,556532.625000
2,1,1400184,12739.138672,0,929304.375000
2,2,1400184,18566.193359,12216.507812,929304.375000
1,1,1400201,0.000000,0,258638.140625
1,2,1400201,946.116943,1861.660645,258638.140625
2,1,1400201,0.000000,0,432813.562500
2,2,1400201,2348.543701,3668.687012,432813.562500
1,1,1400202,3974.103027,0,290394.468750
1,2,1400202,6724.790039,8364.287109,290394.468750
2,1,1400202,8373.504883,0,485740.750000
2,2,1400202,12789.128906,14085.539062,485740.750000
1,1,1400266,0.000000,0,124399.507812
1,2,1400266,152.733871,1233.129272,124399.507812
2,1,1400266,0.000000,0,209082.500000
2,2,1400266,324.556427,2281.808105,209082.500000
1,1,1400273,0.000000,0,258638.140625
1,2,1400273,858.301636,2532.054443,258638.140625
2,1,1400273,0.000000,0,432813.562500
2,2,1400273,2008.050293,4673.600098,432813.562500
1,1,1400283,917.605713,0,436599.812500
1,2,1400283,4186.548340,6047.690430,436599.812500
2,1,1400283,3279.342773,0,729416.312500
2,2,1400283,8453.727539,10283.624023,729416.312500
1,1,1400288,1271.894531,0,483146.406250
1,2,1400288,4340.741699,5108.099121,483146.406250
2,1,1400288,3869.824219,0,806994.000000
2,2,1400288,8722.666016,8755.624023,806994.000000
1,1,1400302,0.000000,0,258638.140625
1,2,1400302,895.325317,1806.190063,258638.140625
2,1,1400302,0.000000,0,432813.562500
2,2,1400302,2271.786133,3561.505615,432813.562500
1,1,1500064,0.000000,0,258638.140625
1,2,1500064,1397.364502,2485.392578,258638.140625
2,1,1500064,0.000000,0,432813.562500
2,2,1500064,3159.771973,4711.879395,432813.562500
1,1,1500076,0.000000,0,258638.140625
1,2,1500076,24.489521,108.698906,258638.140625
2,1,1500076,0.000000,0,432813.562500
2,2,1500076,186.747375,616.640320,432813.562500
1,1,1500123,0.000000,0,64386.207031
1,2,1500123,0.000000,0.000000,64386.207031
2,1,1500123,0.000000,0,109060.343750
2,2,1500123,2.378506,23.785059,109060.343750
1,1,1500167,0.000000,0,305845.593750
1,2,1500167,0.000000,0.000000,305845.593750
2,1,1500167,0.000000,0,511492.656250
2,2,1500167,0.000000,0.000000,511492.656250
1,1,1500190,0.000000,0,64386.207031
1,2,1500190,0.000000,0.000000,64386.207031
2,1,1500190,0.000000,0,109060.343750
2,2,1500190,0.000000,0.000000,109060.343750
1,1,1500213,0.000000,0,390537.656250
1,2,1500213,652.882568,2102.266846,390537.656250
2,1,1500213,0.000000,0,652646.062500
2,2,1500213,1448.496704,3975.289795,652646.062500
1,1,1500215,0.000000,0,258638.140625
1,2,1500215,785.784546,1828.611816,258638.140625
2,1,1500215,0.000000,0,432813.562500
2,2,1500215,1899.497070,3600.980713,432813.562500
1,1,1500234,0.000000,0,64386.207031
1,2,1500234,528.613525,1046.350220,64386.207031
2,1,1500234,0.000000,0,109060.343750
2,2,1500234,1520.442017,2385.893799,109060.343750
1,1,1500236,4167.851074,0,695932.062500
1,2,1500236,9630.700195,7094.971680,695932.062500
2,1,1500236,8696.417969,0,1161636.750000
2,2,1500236,17751.380859,11896.446289,1161636.750000
1,1,1500246,0.000000,0,390537.656250
1,2,1500246,30.922295,259.031708,390537.656250
2,1,1500246,0.000000,0,652646.062500
2,2,1500246,127.012909,693.021973,652646.062500
1,1,1500262,0.000000,0,258638.140625
1,2,1500262,0.000000,0.000000,258638.140625
2,1,1500262,0.000000,0,432813.562500
2,2,1500262,14.798413,105.021721,432813.562500
1,1,1500267,0.000000,0,258638.140625
1,2,1500267,0.000000,0.000000,258638.140625
2,1,1500267,0.000000,0,432813.562500
2,2,1500267,4.231514,42.315136,432813.562500
1,1,1500307,0.000000,0,313638.093750
1,2,1500307,11.781393,117.813927,313638.093750
2,1,1500307,0.000000,0,524480.125000
2,2,1500307,38.921314,371.605408,524480.125000
1,1,1600012,0.000000,0,78360.000000
1,2,1600012,0.000000,0.000000,78360.000000
2,1,1600012,0.000000,0,132350.000000
2,2,1600012,0.000000,0.000000,132350.000000
1,1,1600087,0.000000,0,124399.507812
1,2,1600087,29.153135,291.531342,124399.507812
2,1,1600087,0.000000,0,209082.500000
2,2,1600087,79.208588,668.137329,209082.500000
1,1,1600092,2448.787598,0,695932.062500
1,2,1600092,8381.161133,7964.612305,695932.062500
2,1,1600092,5831.312500,0,1161636.750000
2,2,1600092,15595.857422,13410.651367,1161636.750000
1,1,1600095,0.000000,0,25767.595703
1,2,1600095,0.000000,0.000000,25767.595703
2,1,1600095,0.000000,0,44695.992188
2,2,1600095,1.558042,15.580420,44695.992188
1,1,1600102,839.041138,0,221508.265625
1,2,1600102,2878.186768,3382.704834,221508.265625
2,1,1600102,3148.401855,0,370930.437500
2,2,1600102,6185.021484,5980.183105,370930.437500
1,1,1600146,3436.107666,0,290394.468750
1,2,1600146,5072.356445,5810.534668,290394.468750
2,1,1600146,7476.845703,0,485740.750000
2,2,1600146,9921.630859,9948.361328,485740.750000
1,1,1600200,0.000000,0,189740.656250
1,2,1600200,0.000000,0.000000,189740.656250
2,1,1600200,0.000000,0,317984.406250
2,2,1600200,0.000000,0.000000,317984.406250
1,1,1600202,0.000000,0,390537.656250
1,2,1600202,1428.892700,2477.121582,390537.656250
2,1,1600202,0.000000,0,652646.062500
2,2,1600202,3338.916260,4642.875488,652646.062500
1,1,1600203,0.000000,0,390537.656250
1,2,1600203,1654.080566,2579.152588,390537.656250
2,1,1600203,0.000000,0,652646.062500
2,2,1600203,3640.085938,4903.751953,652646.062500
1,1,1600283,0.000000,0,78360.000000
1,2,1600283,0.000000,0.000000,78360.000000
2,1,1600283,0.000000,0,132350.000000
2,2,1600283,0.000000,0.000000,132350.000000
1,1,1700028,0.000000,0,189740.656250
1,2,1700028,700.742676,4095.500000,189740.656250
2,1,1700028,0.000000,0,317984.406250
2,2,1700028,1364.362671,7108.096191,317984.406250
1,1,1700074,0.000000,0,258638.140625
1,2,1700074,500.308411,1260.564087,258638.140625
2,1,1700074,0.000000,0,432813.562500
2,2,1700074,1278.951904,2673.751465,432813.562500
1,1,1700081,0.000000,0,221508.265625
1,2,1700081,3033.754150,8245.596680,221508.265625
2,1,1700081,1625.538086,0,370930.437500
2,2,1700081,6100.743652,14027.081055,370930.437500
1,1,1700109,0.000000,0,189740.656250
1,2,1700109,3184.499756,7864.308105,189740.656250
2,1,1700109,625.917725,0,317984.406250
2,2,1700109,6444.796875,13378.251953,317984.406250
1,1,1700128,857.632629,0,590778.250000
1,2,1700128,5495.032715,5981.586914,590778.250000
2,1,1700128,3179.387695,0,986380.375000
2,2,1700128,10670.486328,10203.143555,986380.375000
1,1,1700157,0.000000,0,258638.140625
1,2,1700157,817.917786,1713.197632,258638.140625
2,1,1700157,0.000000,0,432813.562500
2,2,1700157,2030.057007,3431.593994,432813.562500
1,1,1700189,0.000000,0,212215.750000
1,2,1700189,341.265472,1179.117676,212215.750000
2,1,1700189,0.000000,0,355442.906250
2,2,1700189,1077.233398,2415.806885,355442.906250
1,1,1700197,0.000000,0,258638.140625
1,2,1700197,0.000000,0.000000,258638.140625
2,1,1700197,0.000000,0,432813.562500
2,2,1700197,0.000000,0.000000,432813.562500
1,1,1700232,0.000000,0,6292.500488
1,2,1700232,21.313877,138.161133,6292.500488
2,1,1700232,0.000000,0,12237.500000
2,2,1700232,106.657410,520.969177,12237.500000
1,1,1700243,0.000000,0,64386.207031
1,2,1700243,33.296856,177.310669,64386.207031
2,1,1700243,0.000000,0,109060.343750
2,2,1700243,187.429535,673.414978,109060.343750
1,1,1700247,0.000000,0,390537.656250
1,2,1700247,1394.926880,2985.473389,390537.656250
2,1,1700247,0.000000,0,652646.062500
2,2,1700247,3087.123779,5486.695312,652646.062500
1,1,1800056,5995.550781,0,695932.062500
1,2,1800056,10680.849609,9180.068359,695932.062500
2,1,1800056,11742.583984,0,1161636.750000
2,2,1800056,19511.671875,15348.791016,1161636.750000
1,1,1800064,0.000000,0,212215.750000
1,2,1800064,813.804077,4907.485840,212215.750000
2,1,1800064,0.000000,0,355442.906250
2,2,1800064,1592.572998,8446.210938,355442.906250
1,1,1800079,1121.105347,0,622545.875000
1,2,1800079,3826.913086,6114.240723,622545.875000
2,1,1800079,3618.508789,0,1039326.437500
2,2,1800079,7781.908691,10425.419922,1039326.437500
1,1,1800081,0.000000,0,78360.000000
1,2,1800081,0.000000,0.000000,78360.000000
2,1,1800081,0.000000,0,132350.000000
2,2,1800081,0.000000,0.000000,132350.000000
1,1,1800150,0.000000,0,258638.140625
1,2,1800150,877.537170,1841.556763,258638.140625
2,1,1800150,0.000000,0,432813.562500
2,2,1800150,2141.582764,3641.465576,432813.562500
1,1,1800158,0.000000,0,390537.656250
1,2,1800158,2727.000000,4200.669434,390537.656250
2,1,1800158,0.000000,0,652646.062500
2,2,1800158,5612.138184,7480.394531,652646.062500
1,1,1800190,0.000000,0,124399.507812
1,2,1800190,0.000000,0.000000,124399.507812
2,1,1800190,0.000000,0,209082.500000
2,2,1800190,0.000000,0.000000,209082.500000
1,1,1800201,0.000000,0,64386.207031
1,2,1800201,804.842651,1446.238159,64386.207031
2,1,1800201,0.000000,0,109060.343750
2,2,1800201,2170.339111,2998.652344,109060.343750
1,1,1800211,0.000000,0,390537.656250
1,2,1800211,1167.305664,2532.346924,390537.656250
2,1,1800211,0.000000,0,652646.062500
2,2,1800211,2645.166504,4758.213867,652646.062500
1,1,1800221,0.000000,0,64386.207031
1,2,1800221,1237.229248,2419.334961,64386.207031
2,1,1800221,144.683594,0,109060.343750
2,2,1800221,2831.585938,4587.939453,109060.343750
1,1,1800270,0.000000,0,124399.507812
1,2,1800270,0.000000,0.000000,124399.507812
2,1,1800270,0.000000,0,209082.500000
2,2,1800270,17.737705,126.293770,209082.500000
1,1,1800272,0.000000,0,64386.207031
1,2,1800272,1659.633179,2423.060059,64386.207031
2,1,1800272,181.250000,0,109060.343750
2,2,1800272,3793.471924,4589.024414,109060.343750
1,1,1800279,0.000000,0,390537.656250
1,2,1800279,1023.978577,1973.371582,390537.656250
2,1,1800279,0.000000,0,652646.062500
2,2,1800279,2520.729492,3841.684570,652646.062500
1,1,1800288,0.000000,0,64386.207031
1,2,1800288,538.057373,1035.188354,64386.207031
2,1,1800288,0.000000,0,109060.343750
2,2,1800288,1502.191406,2389.744385,109060.343750
1,1,1900009,0.000000,0,189740.656250
1,2,1900009,401.392334,2993.318848,189740.656250
2,1,1900009,0.000000,0,317984.406250
2,2,1900009,703.987183,5221.801270,317984.406250
1,1,1900011,0.000000,0,64386.207031
1,2,1900011,201.150940,532.119995,64386.207031
2,1,1900011,0.000000,0,109060.343750
2,2,1900011,674.703613,1469.509033,109060.343750
1,1,1900084,0.000000,0,258638.140625
1,2,1900084,284.367432,1056.103516,258638.140625
2,1,1900084,0.000000,0,432813.562500
2,2,1900084,770.059143,2207.692383,432813.562500
1,1,1900105,0.000000,0,25767.595703
1,2,1900105,0.000000,0.000000,25767.595703
2,1,1900105,0.000000,0,44695.992188
2,2,1900105,0.000000,0.000000,44695.992188
1,1,1900157,1877.724365,0,290394.468750
1,2,1900157,3409.661133,3415.761230,290394.468750
2,1,1900157,4879.540527,0,485740.750000
2,2,1900157,7211.879883,5935.106445,485740.750000
1,1,1900159,1607.207886,0,695932.062500
1,2,1900159,5276.787598,6855.989258,695932.062500
2,1,1900159,4428.679688,0,1161636.750000
2,2,1900159,10197.749023,11712.599609,1161636.750000
1,1,1900196,0.000000,0,64386.207031
1,2,1900196,0.000000,0.000000,64386.207031
2,1,1900196,0.000000,0,109060.343750
2,2,1900196,0.000000,0.000000,109060.343750
1,1,1900226,886.245422,0,221508.265625
1,2,1900226,3810.417725,6283.735840,221508.265625
2,1,1900226,3227.075684,0,370930.437500
2,2,1900226,7624.541016,10786.129883,370930.437500
1,1,1900246,0.000000,0,212215.750000
1,2,1900246,997.309692,4345.910156,212215.750000
2,1,1900246,0.000000,0,355442.906250
2,2,1900246,1974.608398,7592.054199,355442.906250
1,1,1900257,0.000000,0,64386.207031
1,2,1900257,0.000000,0.000000,64386.207031
2,1,1900257,0.000000,0,109060.343750
2,2,1900257,0.000000,0.000000,109060.343750
1,1,1900284,886.636536,0,622545.875000
1,2,1900284,5555.015137,6108.433594,622545.875000
2,1,1900284,3227.727539,0,1039326.437500
2,2,1900284,10833.113281,10351.886719,1039326.437500
1,1,1900286,0.000000,0,390537.656250
1,2,1900286,1731.321533,2790.242920,390537.656250
2,1,1900286,0.000000,0,652646.062500
2,2,1900286,3918.698486,5146.856445,652646.062500
1,1,2000074,0.000000,0,6292.500488
1,2,2000074,0.000000,0.000000,6292.500488
2,1,2000074,0.000000,0,12237.500000
2,2,2000074,3.041912,27.734451,12237.500000
1,1,2000135,0.000000,0,72178.710938
1,2,2000135,1265.499268,1858.733032,72178.710938
2,1,2000135,0.000000,0,122047.843750
2,2,2000135,3078.071777,3689.807129,122047.843750
1,1,2000179,0.000000,0,78360.000000
1,2,2000179,0.000000,0.000000,78360.000000
2,1,2000179,0.000000,0,132350.000000
2,2,2000179,0.000000,0.000000,132350.000000
1,1,2000180,0.000000,0,613253.375000
1,2,2000180,3272.624023,5120.638672,613253.375000
2,1,2000180,840.941650,0,1023838.875000
2,2,2000180,6764.582520,8844.200195,1023838.875000
1,1,2000181,0.000000,0,78692.015625
1,2,2000181,0.000000,0.000000,78692.015625
2,1,2000181,0.000000,0,132903.359375
2,2,2000181,0.000000,0.000000,132903.359375
1,1,2000225,0.000000,0,258638.140625
1,2,2000225,1045.507935,2162.691650,258638.140625
2,1,2000225,0.000000,0,432813.562500
2,2,2000225,2566.235596,4115.053223,432813.562500
1,1,2000227,0.000000,0,390537.656250
1,2,2000227,2075.879150,3067.499268,390537.656250
2,1,2000227,0.000000,0,652646.062500
2,2,2000227,4529.696289,5618.436035,652646.062500
1,1,2000250,0.000000,0,258638.140625
1,2,2000250,1301.996948,3278.769531,258638.140625
2,1,2000250,0.000000,0,432813.562500
2,2,2000250,2804.437500,5950.109375,432813.562500
1,1,2000310,0.000000,0,338498.156250
1,2,2000310,363.062653,2091.768066,338498.156250
2,1,2000310,0.000000,0,565913.562500
2,2,2000310,858.008545,3788.030518,565913.562500
1,1,2000311,0.000000,0,390537.656250
1,2,2000311,1390.737793,2736.029785,390537.656250
2,1,2000311,0.000000,0,652646.062500
2,2,2000311,3213.025391,5047.963379,652646.062500
1,1,2100006,0.000000,0,78360.000000
1,2,2100006,0.000000,0.000000,78360.000000
2,1,2100006,0.000000,0,132350.000000
2,2,2100006,0.000000,0.000000,132350.000000
1,1,2100013,0.000000,0,189740.656250
1,2,2100013,253.136566,2410.883789,189740.656250
2,1,2100013,0.000000,0,317984.406250
2,2,2100013,456.894226,4203.306641,317984.406250
1,1,2100028,3972.744873,0,556532.625000
1,2,2100028,6807.707520,6371.610352,556532.625000
2,1,2100028,8371.241211,0,929304.375000
2,2,2100028,12945.744141,10790.118164,929304.375000
1,1,2100123,0.000000,0,64386.207031
1,2,2100123,12.982020,129.820206,64386.207031
2,1,2100123,0.000000,0,109060.343750
2,2,2100123,58.095261,411.968719,109060.343750
1,1,2100126,1832.970825,0,622545.875000
1,2,2100126,6900.200195,8376.211914,622545.875000
2,1,2100126,4804.951172,0,1039326.437500
2,2,2100126,13014.096680,14166.104492,1039326.437500
1,1,2100176,0.000000,0,390537.656250
1,2,2100176,2765.678711,4335.360352,390537.656250
2,1,2100176,90.441406,0,652646.062500
2,2,2100176,5647.810059,7713.991211,652646.062500
1,1,2100197,1682.380981,0,622545.875000
1,2,2100197,7512.950684,8388.786133,622545.875000
2,1,2100197,4553.968262,0,1039326.437500
2,2,2100197,14161.816406,14085.651367,1039326.437500
1,1,2100210,1597.755005,0,622545.875000
1,2,2100210,5905.071777,6258.972656,622545.875000
2,1,2100210,4412.924805,0,1039326.437500
2,2,2100210,11424.722656,10600.263672,1039326.437500
1,1,2100220,0.000000,0,6292.500488
1,2,2100220,0.000000,0.000000,6292.500488
2,1,2100220,0.000000,0,12237.500000
2,2,2100220,0.912551,9.125512,12237.500000
1,1,2100223,0.000000,0,64386.207031
1,2,2100223,954.138062,1787.627319,64386.207031
2,1,2100223,0.000000,0,109060.343750
2,2,2100223,2430.819092,3536.228271,109060.343750
1,1,2100258,0.000000,0,221508.265625
1,2,2100258,15.680625,112.608742,221508.265625
2,1,2100258,0.000000,0,370930.437500
2,2,2100258,87.826508,456.835693,370930.437500
1,1,2100295,461.030579,0,503418.312500
1,2,2100295,4069.944580,4232.684082,503418.312500
2,1,2100295,2518.384277,0,840780.500000
2,2,2100295,8181.163574,7418.166504,840780.500000
