summary_id,sidx,return_period,loss
2,56,128.205124,1620.859863
2,56,126.582275,1509.750000
2,56,125.000000,1308.582031
2,56,123.456787,1262.187988
2,56,121.951218,1245.960938
2,56,120.481926,1189.962891
2,56,119.047623,1179.411621
2,56,117.647057,1032.894531
2,56,116.279068,980.205566
2,56,114.942528,961.203613
2,56,113.636360,594.416992
2,56,112.359550,529.060303
2,56,111.111115,334.465332
2,56,109.890106,265.937988
2,56,108.695656,237.673828
2,56,107.526878,236.697754
2,56,106.382980,194.053711
2,56,105.263161,177.055664
2,56,104.166664,141.349854
2,56,103.092781,12.998291
2,57,10000.000000,59070.144531
2,57,5000.000000,54322.312500
2,57,3333.333252,52804.984375
2,57,2500.000000,35917.773438
2,57,2000.000000,33619.355469
2,57,1666.666626,31871.478516
2,57,1428.571411,28221.101562
2,57,1250.000000,25437.404297
2,57,1111.111084,25137.785156
2,57,1000.000000,23885.417969
2,57,909.090881,20411.832031
2,57,833.333313,17869.523438
2,57,769.230774,17747.839844
2,57,714.285706,16657.142578
2,57,666.666687,15934.570312
2,57,625.000000,15664.113281
2,57,588.235291,13814.677734
2,57,555.555542,13736.888672
2,57,526.315796,13694.181641
2,57,500.000000,13106.878906
2,57,476.190491,12492.470703
2,57,454.545441,11758.802734
2,57,434.782623,11481.689453
2,57,416.666656,11092.558594
2,57,400.000000,10593.701172
2,57,384.615387,10331.880859
2,57,370.370361,10305.971680
2,57,357.142853,10221.655273
2,57,344.827576,9766.376953
2,57,333.333344,9334.920898
2,57,322.580658,8625.113281
2,57,312.500000,8321.305664
2,57,303.030304,8254.994141
2,57,294.117645,8068.395508
2,57,285.714294,8034.896484
2,57,277.777771,7898.842773
2,57,270.270264,7766.886719
2,57,263.157898,7740.242188
2,57,256.410248,7671.485352
2,57,250.000000,7531.974609
2,57,243.902435,7381.074219
2,57,238.095245,7226.503906
2,57,232.558136,7087.445312
2,57,227.272720,6795.205078
2,57,222.222229,6781.377930
2,57,217.391312,6181.513672
2,57,212.765961,6117.777344
2,57,208.333328,5995.197266
2,57,204.081635,5911.570312
2,57,200.000000,5705.449219
2,57,196.078430,5683.851562
2,57,192.307693,5624.936523
2,57,188.679245,5123.239258
2,57,185.185181,5113.541992
2,57,181.818176,5072.447266
2,57,178.571426,4967.260742
2,57,175.438599,4786.990234
2,57,172.413788,4702.993652
2,57,169.491531,4545.166992
2,57,166.666672,4519.114258
2,57,163.934433,4242.121094
2,57,161.290329,4031.736328
2,57,158.730164,3452.148438
2,57,156.250000,2817.339355
2,57,153.846161,2799.820801
2,57,151.515152,2763.209961
2,57,149.253738,2705.120117
2,57,147.058823,2624.590820
2,57,144.927536,2596.544922
2,57,142.857147,2503.026367
2,57,140.845078,2314.511719
2,57,138.888885,2116.503662
2,57,136.986298,2029.097168
2,57,135.135132,2013.163086
2,57,133.333328,1725.187988
2,57,131.578949,1538.110352
2,57,129.870132,1455.696289
2,57,128.205124,1252.060059
2,57,126.582275,1124.961914
2,57,125.000000,960.365234
2,57,123.456787,806.501953
2,57,121.951218,784.097656
2,57,120.481926,423.151367
2,57,119.047623,351.879395
2,57,117.647057,221.672363
2,57,116.279068,133.961426
2,58,10000.000000,71356.515625
2,58,5000.000000,62048.332031
2,58,3333.333252,55947.773438
2,58,2500.000000,39218.304688
2,58,2000.000000,37675.562500
2,58,1666.666626,34000.851562
2,58,1428.571411,31449.253906
2,58,1250.000000,26827.730469
2,58,1111.111084,26353.744141
2,58,1000.000000,23913.808594
2,58,909.090881,22132.509766
2,58,833.333313,20479.517578
2,58,769.230774,19318.103516
2,58,714.285706,16775.316406
2,58,666.666687,16525.566406
2,58,625.000000,16202.333984
2,58,588.235291,16175.876953
2,58,555.555542,15600.950195
2,58,526.315796,15072.793945
2,58,500.000000,14508.755859
2,58,476.190491,14475.991211
2,58,454.545441,14414.371094
2,58,434.782623,13641.392578
2,58,416.666656,11930.531250
2,58,400.000000,11421.351562
2,58,384.615387,11336.648438
2,58,370.370361,10869.059570
2,58,357.142853,10507.142578
2,58,344.827576,10422.491211
2,58,333.333344,9807.847656
2,58,322.580658,9381.565430
2,58,312.500000,9207.876953
2,58,303.030304,8946.946289
2,58,294.117645,8894.228516
2,58,285.714294,8473.607422
2,58,277.777771,8176.486328
2,58,270.270264,7587.902344
2,58,263.157898,7223.892578
2,58,256.410248,7158.323730
2,58,250.000000,6804.998047
2,58,243.902435,6707.504883
2,58,238.095245,6435.271484
2,58,232.558136,6243.453125
2,58,227.272720,6165.387207
2,58,222.222229,6076.716309
2,58,217.391312,5951.242188
2,58,212.765961,5917.269531
2,58,208.333328,5884.205078
2,58,204.081635,5613.017578
2,58,200.000000,5601.689453
2,58,196.078430,5579.429199
2,58,192.307693,5578.750000
2,58,188.679245,5466.791992
2,58,185.185181,5408.372070
2,58,181.818176,5376.591797
2,58,178.571426,5334.920898
2,58,175.438599,5328.382812
2,58,172.413788,5262.353516
2,58,169.491531,5023.793945
2,58,166.666672,4840.666016
2,58,163.934433,4361.908691
2,58,161.290329,4275.990234
2,58,158.730164,4087.072754
2,58,156.250000,3960.230469
2,58,153.846161,3858.893555
2,58,151.515152,3500.333496
2,58,149.253738,3405.299316
2,58,147.058823,3310.989258
2,58,144.927536,3261.169922
2,58,142.857147,3233.292969
2,58,140.845078,2669.747070
2,58,138.888885,2621.500000
2,58,136.986298,2437.636719
2,58,135.135132,2189.341797
2,58,133.333328,2152.388428
2,58,131.578949,2150.168945
2,58,129.870132,2121.220459
2,58,128.205124,1881.956055
2,58,126.582275,1873.170898
2,58,125.000000,1535.983643
2,58,123.456787,1353.717773
2,58,121.951218,1353.564941
2,58,120.481926,1256.272461
2,58,119.047623,1149.414062
2,58,117.647057,1134.055664
2,58,116.279068,887.380859
2,58,114.942528,884.277344
2,58,113.636360,748.962891
2,58,112.359550,615.495605
2,58,111.111115,598.739746
2,58,109.890106,595.770508
2,58,108.695656,574.131836
2,58,107.526878,483.741211
2,58,106.382980,325.344238
2,59,10000.000000,56257.417969
2,59,5000.000000,37725.453125
2,59,3333.333252,37660.578125
2,59,2500.000000,32203.753906
2,59,2000.000000,29400.027344
2,59,1666.666626,21793.183594
2,59,1428.571411,21723.910156
2,59,1250.000000,20608.878906
2,59,1111.111084,20346.078125
2,59,1000.000000,19914.929688
2,59,909.090881,19512.941406
2,59,833.333313,19234.882812
2,59,769.230774,18959.335938
2,59,714.285706,17639.988281
2,59,666.666687,16903.675781
2,59,625.000000,16765.884766
2,59,588.235291,15930.380859
2,59,555.555542,14177.990234
2,59,526.315796,14108.263672
2,59,500.000000,13762.379883
2,59,476.190491,12896.347656
2,59,454.545441,12887.642578
2,59,434.782623,12655.370117
2,59,416.666656,12613.293945
2,59,400.000000,12082.843750
2,59,384.615387,11984.322266
2,59,370.370361,11766.623047
2,59,357.142853,11720.526367
2,59,344.827576,11637.693359
2,59,333.333344,11097.790039
2,59,322.580658,11083.034180
2,59,312.500000,11079.464844
2,59,303.030304,10563.080078
2,59,294.117645,10197.832031
2,59,285.714294,9536.432617
2,59,277.777771,9219.507812
2,59,270.270264,8787.346680
2,59,263.157898,8474.759766
2,59,256.410248,8430.806641
2,59,250.000000,8355.226562
2,59,243.902435,8304.398438
2,59,238.095245,8075.751953
2,59,232.558136,7897.958984
2,59,227.272720,7822.259766
2,59,222.222229,7807.671875
2,59,217.391312,7680.035156
2,59,212.765961,7388.387695
2,59,208.333328,6831.548828
2,59,204.081635,6825.394531
2,59,200.000000,6806.894531
2,59,196.078430,6714.688477
2,59,192.307693,6092.353516
2,59,188.679245,6066.103027
2,59,185.185181,5894.474609
2,59,181.818176,5881.170898
2,59,178.571426,5870.841797
2,59,175.438599,5702.863281
2,59,172.413788,5604.183594
2,59,169.491531,5075.015625
2,59,166.666672,5047.070312
2,59,163.934433,5021.619141
2,59,161.290329,5009.782227
2,59,158.730164,5000.933105
2,59,156.250000,4961.583984
2,59,153.846161,4595.898926
2,59,151.515152,4422.481445
2,59,149.253738,4258.879395
2,59,147.058823,3602.807617
2,59,144.927536,3245.618164
2,59,142.857147,2923.577148
2,59,140.845078,2307.940430
2,59,138.888885,2305.590332
2,59,136.986298,2295.286133
2,59,135.135132,2079.414795
2,59,133.333328,2012.665039
2,59,131.578949,1897.945068
2,59,129.870132,1638.799316
2,59,128.205124,1591.155273
2,59,126.582275,1382.433105
2,59,125.000000,1141.347656
2,59,123.456787,1016.801758
2,59,121.951218,819.687500
2,59,120.481926,811.780273
2,59,119.047623,791.665527
2,59,117.647057,751.597656
2,59,116.279068,653.840820
2,59,114.942528,628.119141
2,59,113.636360,304.314209
2,59,112.359550,283.277344
2,59,111.111115,102.017578
2,60,10000.000000,59234.757812
2,60,5000.000000,35611.859375
2,60,3333.333252,31491.330078
2,60,2500.000000,28479.007812
2,60,2000.000000,28094.966797
2,60,1666.666626,26966.517578
2,60,1428.571411,24515.177734
2,60,1250.000000,24003.519531
2,60,1111.111084,23566.152344
2,60,1000.000000,20114.167969
2,60,909.090881,18214.746094
2,60,833.333313,17382.621094
2,60,769.230774,16256.707031
2,60,714.285706,16118.253906
2,60,666.666687,15975.277344
2,60,625.000000,15186.091797
2,60,588.235291,14796.241211
2,60,555.555542,14743.697266
2,60,526.315796,13926.785156
2,60,500.000000,13863.166016
2,60,476.190491,13817.105469
2,60,454.545441,13479.965820
2,60,434.782623,12831.074219
2,60,416.666656,12329.633789
2,60,400.000000,11648.787109
2,60,384.615387,11034.389648
2,60,370.370361,10994.832031
2,60,357.142853,10902.011719
2,60,344.827576,10763.082031
2,60,333.333344,10754.272461
2,60,322.580658,10621.228516
2,60,312.500000,10592.716797
2,60,303.030304,10393.111328
2,60,294.117645,9453.077148
2,60,285.714294,9411.687500
2,60,277.777771,8854.641602
2,60,270.270264,8806.082031
2,60,263.157898,8489.496094
2,60,256.410248,8471.101562
2,60,250.000000,8443.948242
2,60,243.902435,8296.226562
2,60,238.095245,8133.250000
2,60,232.558136,7915.210938
2,60,227.272720,7821.382812
2,60,222.222229,7623.435547
2,60,217.391312,7553.853516
2,60,212.765961,6952.775391
2,60,208.333328,6833.062500
2,60,204.081635,6458.048828
2,60,200.000000,6452.003906
2,60,196.078430,6423.444336
2,60,192.307693,5992.292969
