summary_id,type,return_period,loss
1,1,10000.000000,8963.787109
1,1,5000.000000,8064.294922
1,1,3333.333252,7185.431641
1,1,2500.000000,6593.483398
1,1,2000.000000,6116.950195
1,1,1666.666626,5995.550781
1,1,1428.571411,5990.278809
1,1,1250.000000,5568.980957
1,1,1111.111084,4926.027832
1,1,1000.000000,4415.094238
1,1,909.090881,4167.851074
1,1,833.333313,3974.103027
1,1,769.230774,3972.744873
1,1,714.285706,3495.692627
1,1,666.666687,3436.107666
1,1,625.000000,2975.749512
1,1,588.235291,2715.494873
1,1,555.555542,2574.630371
1,1,526.315796,2448.787598
1,1,500.000000,1885.123657
1,1,476.190491,1877.724365
1,1,454.545441,1875.428711
1,1,434.782623,1832.970825
1,1,416.666656,1682.380981
1,1,400.000000,1607.207886
1,1,384.615387,1350.049316
1,1,370.370361,1271.894531
1,1,357.142853,1212.204834
1,1,344.827576,1121.105347
1,1,333.333344,917.605713
1,1,322.580658,886.636536
1,1,312.500000,886.245422
1,1,303.030304,857.632629
1,1,294.117645,839.041138
1,1,285.714294,838.096924
1,1,277.777771,836.666626
1,1,270.270264,829.764282
1,1,263.157898,801.362732
1,1,256.410248,800.852966
1,1,250.000000,554.039978
1,1,243.902435,474.783722
1,1,238.095245,465.354218
1,1,232.558136,461.030579
1,1,227.272720,444.905884
1,1,222.222229,336.919922
1,1,217.391312,311.905090
1,1,212.765961,267.358032
1,1,208.333328,264.146790
1,1,204.081635,113.148048
1,2,10000.000000,13263.400391
1,2,5000.000000,12746.166016
1,2,3333.333252,12708.939453
1,2,2500.000000,11077.062500
1,2,2000.000000,10680.848633
1,2,1666.666626,10260.025391
1,2,1428.571411,10109.603516
1,2,1250.000000,9643.411133
1,2,1111.111084,9630.702148
1,2,1000.000000,9502.993164
1,2,909.090881,9120.338867
1,2,833.333313,8853.200195
1,2,769.230774,8719.968750
1,2,714.285706,8381.161133
1,2,666.666687,7512.952148
1,2,625.000000,6900.200684
1,2,588.235291,6807.709473
1,2,555.555542,6724.791016
1,2,526.315796,6515.471680
1,2,500.000000,6439.613281
1,2,476.190491,5593.871582
1,2,454.545441,5555.014160
1,2,434.782623,5495.032227
1,2,416.666656,5276.787598
1,2,400.000000,5145.356445
1,2,384.615387,5072.356445
1,2,370.370361,4857.496582
1,2,357.142853,4507.379883
1,2,344.827576,4340.742676
1,2,333.333344,4186.547852
1,2,322.580658,4170.576172
1,2,312.500000,4069.943848
1,2,303.030304,3995.560547
1,2,294.117645,3896.894043
1,2,285.714294,3826.913574
1,2,277.777771,3810.418213
1,2,270.270264,3409.661377
1,2,263.157898,3272.624023
1,2,256.410248,3184.499512
1,2,250.000000,3146.958008
1,2,243.902435,3100.252197
1,2,238.095245,3039.323486
1,2,232.558136,3035.476074
1,2,227.272720,3033.755127
1,2,222.222229,3018.461670
1,2,217.391312,3009.601318
1,2,212.765961,2974.597900
1,2,208.333328,2882.892090
1,2,204.081635,2878.186768
1,2,200.000000,2855.723633
1,2,196.078430,2850.001465
1,2,192.307693,2765.678955
1,2,188.679245,2727.000244
1,2,185.185181,2610.888672
1,2,181.818176,2578.646484
1,2,178.571426,2568.602295
1,2,175.438599,2516.747559
1,2,172.413788,2455.895996
1,2,169.491531,2387.171387
1,2,166.666672,2362.707764
1,2,163.934433,2344.303467
1,2,161.290329,2312.351807
1,2,158.730164,2300.166992
1,2,156.250000,2215.667969
1,2,153.846161,2214.260498
1,2,151.515152,2176.697754
1,2,149.253738,2172.971924
1,2,147.058823,2168.777344
1,2,144.927536,2160.386475
1,2,142.857147,2111.699463
1,2,140.845078,2085.528320
1,2,138.888885,2085.048340
1,2,136.986298,2075.879395
1,2,135.135132,2015.286987
1,2,133.333328,1851.326172
1,2,131.578949,1731.322144
1,2,129.870132,1662.791016
1,2,128.205124,1659.632446
1,2,126.582275,1654.080566
1,2,125.000000,1578.742188
1,2,123.456787,1574.870850
1,2,121.951218,1525.542847
1,2,120.481926,1524.547974
1,2,119.047623,1523.904663
1,2,117.647057,1515.230469
1,2,116.279068,1498.596313
1,2,114.942528,1469.467529
1,2,113.636360,1457.261230
1,2,112.359550,1428.892700
1,2,111.111115,1397.364746
1,2,109.890106,1394.926636
1,2,108.695656,1390.737671
1,2,107.526878,1301.996948
1,2,106.382980,1265.499390
1,2,105.263161,1260.794922
1,2,104.166664,1237.229492
1,2,103.092781,1223.495117
1,2,102.040817,1191.735229
1,2,101.010101,1180.895264
1,2,100.000000,1167.305542
1,2,99.009903,1162.385742
1,2,98.039215,1139.181274
1,2,97.087379,1105.726562
1,2,96.153847,1081.999878
1,2,95.238098,1073.035278
1,2,94.339622,1054.796143
1,2,93.457947,1045.508057
1,2,92.592590,1032.112915
1,2,91.743118,1023.978516
1,2,90.909088,997.950439
1,2,90.090088,997.309692
1,2,89.285713,982.192871
1,2,88.495575,954.138000
1,2,87.719299,946.116882
1,2,86.956520,932.978027
1,2,86.206894,920.445923
1,2,85.470085,895.325317
1,2,84.745766,878.191956
1,2,84.033615,877.537170
1,2,83.333336,860.587097
1,2,82.644630,858.301636
1,2,81.967216,844.680908
1,2,81.300812,817.917908
1,2,80.645164,813.804016
1,2,80.000000,804.842651
1,2,79.365082,785.784424
1,2,78.740158,778.602539
1,2,78.125000,756.512878
1,2,77.519379,700.742554
1,2,76.923080,684.771606
1,2,76.335876,662.740234
1,2,75.757576,652.882568
1,2,75.187973,629.661255
1,2,74.626869,615.916870
1,2,74.074074,566.112732
1,2,73.529411,538.057434
1,2,72.992699,537.429077
1,2,72.463768,528.613525
1,2,71.942444,522.798218
1,2,71.428574,500.308350
1,2,70.921989,493.480377
1,2,70.422539,491.939331
1,2,69.930069,456.641754
1,2,69.444443,456.117493
1,2,68.965515,430.049072
1,2,68.493149,415.888123
1,2,68.027214,401.392365
1,2,67.567566,363.062653
1,2,67.114098,341.265411
1,2,66.666664,318.292572
1,2,66.225166,286.522369
1,2,65.789474,284.367432
1,2,65.359474,280.169617
1,2,64.935066,269.780548
1,2,64.516129,257.105042
1,2,64.102562,253.136551
1,2,63.694267,248.921616
1,2,63.291138,201.150925
1,2,62.893082,172.034149
1,2,62.500000,152.733871
1,2,62.111801,132.477753
1,2,61.728394,69.162369
1,2,61.349693,60.341812
1,2,60.975609,56.416595
1,2,60.606060,55.793682
1,2,60.240963,41.000122
1,2,59.880241,33.296856
1,2,59.523811,30.922297
1,2,59.171597,30.224493
1,2,58.823528,30.059656
1,2,58.479530,29.525955
1,2,58.139534,29.153135
1,2,57.803467,26.543627
1,2,57.471264,25.327089
1,2,57.142857,24.489519
1,2,56.818180,22.919310
1,2,56.497173,21.313875
1,2,56.179775,15.680626
1,2,55.865921,12.982020
1,2,55.555557,11.781393
1,2,55.248619,6.515403
1,2,54.945053,5.878307
2,1,10000.000000,16689.644531
2,1,5000.000000,15190.491211
2,1,3333.333252,13725.718750
2,1,2500.000000,12739.138672
2,1,2000.000000,11944.916992
2,1,1666.666626,11742.583984
2,1,1428.571411,11733.797852
2,1,1250.000000,11031.634766
2,1,1111.111084,9960.045898
2,1,1000.000000,9108.490234
2,1,909.090881,8696.417969
2,1,833.333313,8459.582031
2,1,769.230774,8373.504883
2,1,714.285706,8371.241211
2,1,666.666687,7576.154297
2,1,625.000000,7476.845703
2,1,588.235291,6275.824707
2,1,555.555542,6041.050293
2,1,526.315796,5831.312500
2,1,500.000000,4891.872559
2,1,476.190491,4879.540527
2,1,454.545441,4875.714355
2,1,434.782623,4804.951172
2,1,416.666656,4553.968262
2,1,400.000000,4428.679688
2,1,384.615387,4000.082031
2,1,370.370361,3869.824219
2,1,357.142853,3770.341309
2,1,344.827576,3618.508789
2,1,333.333344,3279.342773
2,1,322.580658,3227.727539
2,1,312.500000,3227.075684
2,1,303.030304,3179.387695
2,1,294.117645,3148.401855
2,1,285.714294,3146.828125
2,1,277.777771,3144.444336
2,1,270.270264,3132.940430
2,1,263.157898,3085.604492
2,1,256.410248,3084.754883
2,1,250.000000,2673.399902
2,1,243.902435,2541.306152
2,1,238.095245,2525.590332
2,1,232.558136,2518.384277
2,1,227.272720,2491.509766
2,1,222.222229,2311.533203
2,1,217.391312,2269.841797
2,1,212.765961,2195.596680
2,1,208.333328,2190.244629
2,1,204.081635,1938.580078
2,1,200.000000,1737.546387
2,1,196.078430,1625.538086
2,1,192.307693,1591.875000
2,1,188.679245,1112.736816
2,1,185.185181,1009.202637
2,1,181.818176,988.677734
2,1,178.571426,985.821777
2,1,175.438599,840.941650
2,1,172.413788,659.208008
2,1,169.491531,628.968750
2,1,166.666672,625.917725
2,1,163.934433,485.439941
2,1,161.290329,401.277832
2,1,158.730164,319.652588
2,1,156.250000,181.250000
2,1,153.846161,144.683594
2,1,151.515152,90.441406
2,1,149.253738,59.170898
2,2,10000.000000,23807.255859
2,2,5000.000000,22980.210938
2,2,3333.333252,22919.003906
2,2,2500.000000,21629.707031
2,2,2000.000000,19511.667969
2,2,1666.666626,18749.597656
2,2,1428.571411,18566.203125
2,2,1250.000000,17751.378906
2,2,1111.111084,17709.957031
2,2,1000.000000,17518.320312
2,2,909.090881,16885.679688
2,2,833.333313,16411.941406
2,2,769.230774,16164.864258
2,2,714.285706,15595.857422
2,2,666.666687,14161.817383
2,2,625.000000,13014.096680
2,2,588.235291,12945.737305
2,2,555.555542,12789.124023
2,2,526.315796,12373.658203
2,2,500.000000,12371.284180
2,2,476.190491,10890.619141
2,2,454.545441,10833.111328
2,2,434.782623,10670.490234
2,2,416.666656,10197.750000
2,2,400.000000,10121.376953
2,2,384.615387,9921.628906
2,2,370.370361,9628.454102
2,2,357.142853,9032.458008
2,2,344.827576,8722.667969
2,2,333.333344,8453.728516
2,2,322.580658,8190.709473
2,2,312.500000,8181.166504
2,2,303.030304,8142.027344
2,2,294.117645,7920.391113
2,2,285.714294,7781.908691
2,2,277.777771,7624.541992
2,2,270.270264,7211.879883
2,2,263.157898,6764.583984
2,2,256.410248,6540.239746
2,2,250.000000,6444.796387
2,2,243.902435,6390.640137
2,2,238.095245,6341.854492
2,2,232.558136,6341.681152
2,2,227.272720,6220.379395
2,2,222.222229,6185.021484
2,2,217.391312,6171.624023
2,2,212.765961,6161.581543
2,2,208.333328,6100.742188
2,2,204.081635,6070.689941
2,2,200.000000,6031.201660
2,2,196.078430,5948.622070
2,2,192.307693,5647.810059
2,2,188.679245,5612.137207
2,2,185.185181,5510.768066
2,2,181.818176,5476.821777
2,2,178.571426,5412.022461
2,2,175.438599,5236.278809
2,2,172.413788,5097.541992
2,2,169.491531,5096.617188
2,2,166.666672,5093.136719
2,2,163.934433,5051.437012
2,2,161.290329,4902.591797
2,2,158.730164,4826.238281
2,2,156.250000,4758.970703
2,2,153.846161,4721.710449
2,2,151.515152,4712.191406
2,2,149.253738,4691.844727
2,2,147.058823,4658.540039
2,2,144.927536,4529.696289
2,2,142.857147,4488.157227
2,2,140.845078,4448.521484
2,2,138.888885,4432.626465
2,2,136.986298,4314.329590
2,2,135.135132,4297.959961
2,2,133.333328,3918.698730
2,2,131.578949,3882.600342
2,2,129.870132,3793.471924
2,2,128.205124,3640.086182
2,2,126.582275,3612.804443
2,2,125.000000,3545.649170
2,2,123.456787,3518.960693
2,2,121.951218,3428.720215
2,2,120.481926,3407.357666
2,2,119.047623,3355.439697
2,2,117.647057,3338.916260
2,2,116.279068,3255.708496
2,2,114.942528,3253.510010
2,2,113.636360,3251.755127
2,2,112.359550,3234.420898
2,2,111.111115,3213.024658
2,2,109.890106,3159.771729
2,2,108.695656,3087.124268
2,2,107.526878,3080.858398
2,2,106.382980,3078.072021
2,2,105.263161,2951.167725
2,2,104.166664,2950.477539
2,2,103.092781,2860.966553
2,2,102.040817,2836.381836
2,2,101.010101,2831.585693
2,2,100.000000,2823.081055
2,2,99.009903,2804.437012
2,2,98.039215,2758.814453
2,2,97.087379,2649.319092
2,2,96.153847,2645.166748
2,2,95.238098,2566.236084
2,2,94.339622,2565.877930
2,2,93.457947,2547.821289
2,2,92.592590,2522.828369
2,2,91.743118,2520.729248
2,2,90.909088,2433.380127
2,2,90.090088,2430.819092
2,2,89.285713,2348.543701
2,2,88.495575,2329.077881
2,2,87.719299,2271.786377
2,2,86.956520,2170.989258
2,2,86.206894,2170.339844
2,2,85.470085,2168.152344
2,2,84.745766,2141.582764
2,2,84.033615,2122.184082
2,2,83.333336,2063.476807
2,2,82.644630,2041.240601
2,2,81.967216,2030.057129
2,2,81.300812,2008.050293
2,2,80.645164,1993.973389
2,2,80.000000,1974.608154
2,2,79.365082,1967.706177
2,2,78.740158,1899.497314
2,2,78.125000,1849.447021
2,2,77.519379,1691.308838
2,2,76.923080,1592.572632
2,2,76.335876,1536.227539
2,2,75.757576,1520.441895
2,2,75.187973,1502.191162
2,2,74.626869,1486.282227
2,2,74.074074,1448.496826
2,2,73.529411,1364.362671
2,2,72.992699,1352.476807
2,2,72.463768,1332.248169
2,2,71.942444,1289.181763
2,2,71.428574,1287.140869
2,2,70.921989,1278.951904
2,2,70.422539,1221.760498
2,2,69.930069,1096.528076
2,2,69.444443,1077.233276
2,2,68.965515,1047.485474
2,2,68.493149,971.286804
2,2,68.027214,965.715027
2,2,67.567566,894.641113
2,2,67.114098,858.008484
2,2,66.666664,844.169067
2,2,66.225166,770.059204
2,2,65.789474,752.516357
2,2,65.359474,703.987244
2,2,64.935066,674.703552
2,2,64.516129,606.354919
2,2,64.102562,565.487610
2,2,63.694267,546.832031
2,2,63.291138,531.958008
2,2,62.893082,456.894257
2,2,62.500000,435.672516
2,2,62.111801,360.125183
2,2,61.728394,354.215363
2,2,61.349693,333.128296
2,2,60.975609,324.556427
2,2,60.606060,282.248474
2,2,60.240963,208.432678
2,2,59.880241,195.611694
2,2,59.523811,187.429535
2,2,59.171597,186.747375
2,2,58.823528,129.082504
2,2,58.479530,128.712463
2,2,58.139534,127.012909
2,2,57.803467,118.504486
2,2,57.471264,113.682167
2,2,57.142857,106.657417
2,2,56.818180,90.738708
2,2,56.497173,87.826492
2,2,56.179775,79.208588
2,2,55.865921,77.163300
2,2,55.555557,58.095261
2,2,55.248619,38.921314
2,2,54.945053,28.268974
2,2,54.644810,17.737705
2,2,54.347828,17.124825
2,2,54.054054,14.798413
2,2,53.763439,14.505742
2,2,53.475937,6.475242
2,2,53.191490,4.231514
2,2,52.910053,3.041912
2,2,52.631580,2.378506
2,2,52.356022,2.233291
2,2,52.083332,1.558042
2,2,51.813473,1.308032
2,2,51.546391,0.912551
2,2,51.282051,0.163398
